,price,discount,review_count,quantity_sold,rate_shop,shop_follow,count_code,rating_avarage
495,219.000 ₫,0,3,9,4.4,135,1,4.7
496,165.000 ₫,-29%,1,2,4.4,242,2,5
497,44.000 ₫,0,6,30,4.4,135,0,5
498,745.000 ₫,-50%,1,2,4.9,2662,4,5
499,30.000 ₫,0,1,28,4.8,14,0,4
500,360.000 ₫,0,9,25,4.6,5,1,4.6
501,250.000 ₫,-11%,1,1,4.7,6144,1,5
502,299.000 ₫,0,2,10,4.4,135,1,5
503,176.000 ₫,-5%,41,101,4.8,21708,5,4.6
504,330.000 ₫,0,95,233,4.2,216,2,4.2
505,209.000 ₫,0,1,6,4.3,152,2,5
506,529.000 ₫,-34%,2,3,4.4,61,3,5
507,4.000 ₫,-20%,2,9,4.4,194,1,4.5
508,336.000 ₫,-33%,3,3,4.6,544,4,5
509,265.050 ₫,-7%,9,29,4.3,237,4,4.5
510,14.000 ₫,-46%,2,13,4.5,34,0,5
511,457.000 ₫,-20%,1,1,4.6,544,4,3
512,199.000 ₫,0,1,2,4.2,169,1,1
513,18.000 ₫,-50%,1,4,5.0,1,0,5
514,190.000 ₫,0,3,18,4.8,21708,5,4.3
515,65.000 ₫,-26%,5,17,4.1,27,2,4.8
516,168.000 ₫,0,7,31,4.1,29,1,4.6
517,39.000 ₫,-34%,34,143,4.1,1843,2,3.4
518,1.794.000 ₫,-40%,2,6,4.5,8294,6,3.5
519,420.000 ₫,0,4,11,4.6,43,2,4.6
520,375.000 ₫,-22%,21,44,4.5,87,1,3.8
521,550.000 ₫,-50%,11,18,4.8,586,17,0
522,1.900.000 ₫,0,68,398,4.7,5939,2,4.7
523,1.134.000 ₫,-40%,3,14,4.5,8294,6,3.7
524,379.000 ₫,0,3,4,4.8,90,2,3.7
525,110.000 ₫,-27%,2,4,4.0,36,2,4.5
526,1.450.000 ₫,0,14,49,4.7,5939,2,4.8
527,69.500 ₫,-12%,58,246,4.5,10,2,4.7
528,454.300 ₫,-30%,2,2,4.7,769,1,4.5
529,169.494 ₫,-18%,15,45,4.4,242,2,4.7
530,1.805.000 ₫,-5%,6,105,4.7,2048,3,4.8
531,1.794.000 ₫,-40%,9,30,4.5,8294,6,4.8
532,25.000 ₫,0,14,73,4.5,2560,6,4.4
533,1.290.000 ₫,0,1,1,4.7,378,3,5
534,2.600.000 ₫,0,2,2,4.7,5939,2,4
535,1.494.000 ₫,-40%,10,31,4.5,8294,6,4.7
536,365.000 ₫,0,2,3,4.0,7,1,5
537,715.000 ₫,0,1,3,4.6,251,2,5
538,271.000 ₫,-46%,1,1,4.3,237,4,1
539,100.000 ₫,0,3,5,4.5,35,2,5
540,250.000 ₫,-50%,3,9,4.3,237,4,5
541,6.590 ₫,0,3,29,4.3,2457,5,4.7
542,89.500 ₫,-50%,4,10,4.7,331,2,5
543,324.000 ₫,-28%,94,212,4.7,2048,4,4.6
544,78.000 ₫,-46%,16,54,4.6,441,4,4.4
545,339.000 ₫,-43%,14,50,4.6,19,1,4.8
546,50.000 ₫,0,1,7,4.4,135,1,4
547,29.000 ₫,0,2,10,4.7,91,0,2.5
548,68.000 ₫,-20%,1,2,4.8,11,3,5
549,418.000 ₫,-7%,1,1,3.7,3,2,4
550,10.500 ₫,0,0,8,4.4,75,0,0
551,250.000 ₫,-50%,4,12,4.3,237,4,4.3
552,450.000 ₫,-50%,6,13,4.6,77,2,4.3
553,30.000 ₫,0,1,2,4.7,91,0,5
554,115.000 ₫,0,9,52,4.5,1843,1,3.9
555,680.000 ₫,0,2,5,4.6,3072,1,5
556,190.000 ₫,0,2,6,4.8,21708,5,5
557,25.000 ₫,0,3,25,4.2,82,1,3.7
558,35.000 ₫,-50%,29,115,4.6,441,3,4.8
559,550.000 ₫,0,9,18,4.6,3072,1,4.9
560,249.000 ₫,-45%,1,4,4.6,1638,2,5
561,17.000 ₫,0,1,12,3.9,48,2,5
562,23.000 ₫,0,6,20,4.7,73,0,4.8
563,178.000 ₫,0,3,12,4.4,35,1,5
564,37.000 ₫,-8%,8,11,4.6,85,1,4.9
565,254.250 ₫,-25%,17,55,4.8,166,2,4.8
566,2.400.000 ₫,0,1,1,4.0,52,2,5
567,399.000 ₫,0,2,3,4.0,38,1,3
568,269.000 ₫,-36%,1,2,4.3,6,1,4
569,1.498.000 ₫,-50%,1,3,4.7,32153,7,4
570,432.000 ₫,-7%,4,7,4.8,21708,5,5
571,165.000 ₫,-33%,17,35,4.4,19,1,4.4
572,99.000 ₫,-17%,2,5,4.4,242,2,5
573,77.430 ₫,-13%,4,23,4.2,22,1,3.8
574,465.000 ₫,0,55,169,4.6,1945,1,4.3
575,320.000 ₫,0,26,199,4.6,1945,1,4.5
576,15.000 ₫,0,12,141,4.4,194,1,4.9
577,188.000 ₫,0,4,13,4.2,82,2,4
578,149.000 ₫,0,1,15,5.0,0,4,5
579,51.000 ₫,-26%,3,9,4.2,82,2,4.7
580,473.000 ₫,-7%,3,9,4.8,21708,5,4.3
581,89.500 ₫,-50%,21,84,4.7,331,2,4.9
582,324.000 ₫,-28%,33,99,4.7,2048,4,4.7
583,186.000 ₫,0,1,2,4.4,35,1,5
584,6.900 ₫,0,12,191,3.8,24,0,4.3
585,119.000 ₫,0,14,43,4.2,87,2,4.3
586,650.000 ₫,0,40,100,4.7,161,1,4.8
587,345.000 ₫,-31%,9,19,4.0,36,2,4.3
588,2.500.000 ₫,0,3,5,4.7,5939,2,5
589,167.000 ₫,0,1,5,4.0,30,1,1
590,299.000 ₫,-34%,53,134,4.5,2457,3,4.6
591,49.000 ₫,0,55,252,4.4,261,1,4.5
592,322.800 ₫,0,1,4,4.4,108,1,5
593,85.000 ₫,0,16,62,4.2,169,1,3.8
594,236.550 ₫,-5%,2,3,4.6,544,4,5
595,199.500 ₫,-50%,2,10,4.4,61,3,5
596,549.000 ₫,0,52,155,4.3,86,1,4.5
597,355.000 ₫,0,3,19,4.8,302,1,5
