Link,Price,Discount,Number of Ratings,Number of Reviews,Store Rating,Number of Store Followers,Available Coupons,Average Rating
https://tka.tiki.vn/pixel/pixel?data=bKqfWORNmPIj8Wmm9u9_4GaUUDt5UM3tfB-kI6-6aqKVDCfr6nQRShmRYiU2WOb8LPHa7pEYSLNFhBeCvjO0ZezHY6pmcorxcZljGevoQnb_x3IQFLvEXHUKaDKDORARCpPTa7HE7MSMMOknD_D3WM4pL6RA2F0ClcCjLMPYFB7rMB1oF4IG-uMViAcDOQni1oakhzGo5T5d--ClFqgjylNO3ZmP_nrdYOQND1yi8NE1LOYPTLY_lATDca5vkJMQagJBJgrANcyK1IYu7c5X2IsTcs9XkoZln35PxlpwiZPg28Gk2pDgrvKUJ5IaRWHtzlh9YQV_SZNmC4V-b7ZM2XGn7_g9YoCPwqHTcJOvDiIZXmvWFQk16erVxqIYQGesRbD0qfAhsEOhH_g1bM4JqFM1YEU9DYmQOeIu6tiLe9R3lrbvQjmiqzgFzlqCCQNKlKOvw872cK-ONME-e7AQaMPXqEHCCRYQ_P1bgZhseTcs2uWQ2vOrHaSVVDxeGWpRiVtg_c6tqQXuqZrMsMjTCRBV8lzPaBZglFINhbaif8T11SXaikWRFsOt6bGZ7SIYJ5c1qvIYhjsUkhBodDl2m-4HmK8kFr4scCfz-b6Lr5hw72q_pstiC70OsMRPyUwK2K8rcqanXwc_Hb9pQZrMhipJYFEs6tea8Ku1iMok1BowbyL4GVVnvKZKjEf8sglL5_v6X5MzMf3FT4XAa74Jaj4sTatyf9ArjMNCXBgIjEc3_FQancbSQ13uP2EH5CtRTMZzkBh0ccB4nHk4Y5Upi_nIEyvFuvRdUFcYA0ikygH71l5R-FyM3cu3NhbDgsOictsPx6qCUNs-t3YILQXOzrfNJ2YG6X8sydW9ZEF1lhyb6vWQpGYUIf5DmBsmmNh4j2Dmd9xnhxQgOYgBYgWTYvRyEVcUj2TktbH_UPCDanU4Pm6FWvYQHC7JaBNaUQmUs9hQ90fC6o6DrHp0hQ951yzF_3gTtNAZCzsTZ_kNGfM6lz7-86IMWFlaJZx2dalNSTbfsGC-ghi6bqvaHRJqIgNj9nTm-B1vGSBjTdlW11ztvI5UudB4Hf3k59TMBmfA0GIV6HOCWgEzKv-X7IGFt_hGfN4gDjBGAjDv476EWCROnjcC7vmlRxCaGGkzc0gnuAwBUjaOaiqKzd1zVwi1EBy5kYJ2doumm1LxX34OzGdKXoqbS90Wxx3SDfUQvC1cYjLXFliMSqdG0nYzKXPFJWKGNk2C5P8RobyqDZRloCKIsejvpPhjn_s1kAVg0a8_vInNmVP1_opsRLtxX3TZ2k8Spto7FTQxDHAjnzwk7J_Nzj0UX02bWFdKE67JMjw1f_4Wa8WwvZK48_e7Ix777MKxv95vyxRWbUDUCVrXj5GmIAbGQDh9zun9J3qHVkqIeuHz4PGVdfmo-28LOLlJ98fLeb-rjZmDIzRz9LukQ3o8aynaCAe5Uanld-FJJmLiLl9C6F-VHfsJ6VthjYYdlOI0IbpL_6i4XG3kBXRmIiN_YJW6g3z6IeOoa0t54X3eotmBjAW860VuPXVnonjs_ZhFC3wmomjN0LkGJgqopoFEp3UDtEJwNVNoMgUDsh1pGcD2LZ3qY-RPzLw3BvVB0t1kCNG2wZxrKmkxdIA17WKogS4wTBqMYcrhmXx9IKlIYgy4jDPVHnvK4sD7dNdg4USaCxCCo4G-4X6KNeh8Rjc1axY32c1lxD--HEHR84ohJtZLVLKOvT4avVq0l8quKaCXPtxQ9CG3_N-DDmc2iHH2QkWBMX8zvDIxyRxw2omcjhiIjJz8qLOKNC5rYwF9pe0Hu3V2OqWsF4_EKBy-cNXKI7JhdtrXG08zrgKTDFy0&pos=1&reqid=9cLfZlAnl5QuMqyX&type=CLICK,99.000 ₫,-45%,514,227,4.5,263,1,4.4
https://tiki.vn/quan-kaki-nam-khatoco-1-ply-ong-dung-q2m468r1-vnma011-1907-1-p30763890.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303230600_MD_batched_PID.30763900&itm_medium=CPC&itm_source=tiki-reco&spid=30763900,239.000 ₫,-10%,32,1370,4.6,6246,4,0
https://tka.tiki.vn/pixel/pixel?data=PHst8-M6V04AiaWfchEQw9ssH2DUP02lK6JTbXSLHh3gc9ZZJiidWVgiYo5HO9_OylpXUfvxkfQ7puBdKd4oJAR-R1cOg1D-cMwQDp4UZyER-9GLAD1h7vc0YOWYrqVLeuINTGzcXACLvWAv8AX_oyf3wyqsbTAbQ70vj1LTmBVqQvPmGEBuWqpTbrJZYnPP5BGKgOWRttVKINCv2Jj6Qu_b5RbHMHvXIEk1jDoPQfNLw_ebda7xa4ivrtAkG3tss8TY758tj7MVNwPoVPdinjDxFDmYmMMeBXmsV7mQHfmOsfL6fQ0GSjeMpQFzFZWffQ74hc4ZedJZWTv3HeSoxTYEUw7HRCLYlt76FpKM2GXO3CYjJrObDjEOvS5BJwAgLjcHSkzSm2f2YrpOZhuSrIUiCunEpVqh7wKJB0v_K4P2Alo70NOIgQsQpZcnIOnoJszPby-l1Sq6QY6z3gtD4BwcyfXhu5eclQ9sCKdRtNzPLERP61extG--wuhoANuWZzx-rtwhfhzUk7DW6AVTLG4f4LQoqBUV5saW1pCs2virPDqztgSxhIrj88InjmXu9mrxAy_XDnueCfXjKuP98bPGcBmnumJnuI8JevYuUdshyBS47kLzaCLrWx37-Maeor1ivYr9JLPqXcEEVQ6y_jPOrPVkHmlV0RMxQpNdmflbf9Z4ZWL2QgShxcBPTKW1FnlSgPOkeJnH4QNKrZOR29QmxTcaV9RttxCCOPZ5Xf5D_Pt2YSltOjjBsbVp8nHiYWt5SvRQIBABdlZU2YJz5f8P54jMUmyeQU21OSZ-H5nrLHfE2OM20JbcgLJp0ab2TKpLkyUY4-0-k-N6LUWylrKfdCcZP2X8Fyw41SSS1cITNLt6jdyReMKW76My_1VLstVdKuzhwtquJoNHbkvn6yM9HhVZ-dQ2BzEssebG3W0jRAOApTQOdAe3C_uBgK1KA_AY-1t6S6Qo6hDJ43NcwCO9D8lAAnIOm1gArA3yhm-rKq-KP2w4SwqXUEkTonB7GS-9x-ZlnxgkPO3tiPijBnScQs4KRtPZd_WaLn_fNcd5SsWdmSaTDgK7R_YvZGubwgGSWmzIxSmowFoTo2XXgwFIrVesuN7R03CWSAHJF8nnMvxiKieIUOZ4Qi1r3hfFarmDYjF7c-3ysPra95KICt8JDUEnSN1fewa7BOCl8-8B3zW5dNJaFcIEmSMa07mzmoSefKnNPkrlN4_kdAmrqjERuom-4qmoDEfI3-ZoqT1RKm0GWq2t6kpWgXCNds4QDOnEnU0CC-jjrXgoSRTKVr1XAzR-gUJHd5NvJaue8I7rc4DPALrtxk40VJ63tXUw9LdAYdC7vMCc9nQ-6v-X7xigN5K7Q-Nc1L89AtsCg5bL6qG6t9gWVWHEcDCfbxSEy1t3BLzhYh3mM-QqgOySwxXuujK4pOElNaalZLNIsusUIYbgsNcoedyfsuaGjzXGKI-0sSoMdZfZvlwYeqktw66uSIIkHSs6yVfWIs6mPLg9EPdWgL_SaU9s-dEGvtuIfDZ_5ymYxr_cvh_jwEE-kp1fGgMCPuF54PPttiXig5ZDX3kHE-9n0f4wCLrslmtwHwRxhnf7UR3GTqGQqBe4ZbDx8JEh3ytv8JDW-FS4TxH-DvEif8IEBHWSzgBj-bccOFk41rLsn0HpbEmPMHIvwPb37kTw7nAlr0IEz47zuT9HwyvL88O5pJY63I9WHWRtdgkMP6qrz6JZF81apTK4xNlOybE-yVPHSShZ1ZLOmaej2mOe3KI&pos=18&reqid=2Y1uyEbgquYr91oM&type=CLICK,89.000 ₫,-6%,398,1724,4.5,7884,1,0
https://tiki.vn/quan-khaki-nam-khatoco-khong-ply-ong-om-khatoco-q2m528s0-vnma001-1907-006-p30030428.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303230600_MD_batched_PID.30030434&itm_medium=CPC&itm_source=tiki-reco&spid=30030434,239.000 ₫,-10%,32,1370,4.6,6246,4,0
https://tiki.vn/ao-hoodie-ni-bong-unisex-homies-lien-mu-co-tui-in-hinh-unfl-ao-hoodie-unisex-nam-nu-ni-unfl-studio-video-that-tai-shop-ao-ni-bong-ulzzang-unisex-nam-nu-sieu-dep-ao-khoac-ni-co-mu-tui-bung-phong-cach-han-quoc-p146265626.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303230600_MD_batched_PID.146265628&itm_medium=CPC&itm_source=tiki-reco&spid=146265628,89.000 ₫,-6%,398,1724,4.5,7884,1,0
https://tiki.vn/the-nho-micro-sdxc-sandisk-uhs-1-128gb-class-10-100mb-s-hang-chinh-hang-p177334663.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303230600_MD_batched_PID.204900519&itm_medium=CPC&itm_source=tiki-reco&spid=204900519,239.000 ₫,-10%,32,1370,4.6,6246,4,0
https://tiki.vn/chuot-game-co-day-logitech-g102-lightsync-tuy-chinh-rgb-6-nut-lap-trinh-nhe-8000-dpi-pc-mac-hang-chinh-hang-p201308561.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303230600_MD_batched_PID.201308565&itm_medium=CPC&itm_source=tiki-reco&spid=201308565,89.000 ₫,-6%,398,1724,4.5,7884,1,0
https://tka.tiki.vn/pixel/pixel?data=QXHutFOige13dmypDrRCR_LjU2rFpPHDvk-CuFLgtz6z6Me8WAtbA47ipPnIWKec8eUODX0pzpJ8hvMxHiwzHO7e8X6Walvwwx7TgcMEBP-k9mczXuY55gD64J_7lEbVBITtRpyET38DBb-JrX8ZvC7_KDMsfUYGlda66nxO0USBh8Qy2GY8ssFoLRDAWB1ZVs-nkJFV4lph6jWlo9Hfv8m6uEHziwWI997oBhWp16df4x7p0kOc7ht7gd2-4lO8BP5O3Lh8pGATyDYK_2JJc9z711FS1gU-O7N40YGSfkFYy0ZrGlAx5tpCeERoj8ti1IOwvv86KkQ5Rbj4J0kittzl_JWxRkLzvIfTr5MaCCxpJoZX6nYFnLvKGOP7NtxfC-B2Kiz_lM-bV_17QoA4cgJj5f86FBoowmMwCBstQkbnxQBNebmV6xjciXyAIlEEzSnLdNDy7g_tOnZzPFOQzijFyq6xknAA_q8BRqtaZvgh9mDk5lIiC4FkKMHezpel3PvrZWRO2FE0eGEXycLwO08t0XGA_YfNCKgYNLoNOCommeOpeq0Yz0khOf1qkH3NZNLOmoejamO2UFsXmWhkm5f7vWDApCKIfWg-Js-j2nlVruwiP9CcBevXs2oOciWxryPonpV6A2i-SxfkoLgCvsog9P0QuRjUPH5LczBXL7_yBOz9lm2D2XROLH4121GeYfzHu3eEkMTnma53JuWlZXjRWohilgG0SDFkUZoCuXb2W4BiEGePFuAyV9lP9cGT3qp1qiAoviKN0O8BDeeFvv3OEPlW6dQmcaId-0mJvgm7NdZLCC9LQANAR-0-XCbHopXF--ukJJy6l4O96AgWM5i1MmU1uKKZTHPEu6ACXMBNnfEidoFY6C081xYAQC7or0LPRX4HY4Lnz3EqXfMzwZ-M-KNQvdIFKcDhCB7uCluXLpU0vtp8_GuAPNOXI0HdDsGWkQSPVIqey80ucIJjtETpoD4dywWjc-pvXQgxpAoG-ikUkos_XtSWjEcc_08IVAz6zDhdY_wVq32I-roGR_bVJjTH8qAkEQLcDVrl-3svU1b5Ux0Lq-a2d3eJJiR6veR8mposYGeqTbDwNEX4SKwS3MSUyMyRObaQAR1kzM4ZjXSsgmbkCE7AYrFsyffWlCsbY5Z1S_H-JtLR_LsRR8LSHiACCSnv_rVSRMbzCMjIuJosbpQJ9LMcSmR-xdUf1fZls6yIdpfmK-LSueuOWihQ_Ty4MPnzbBrXKz8RSuPCUgbL2_8yNLN1N6MxAOHXYOz8A2IYJPnUM9eOsGSE1bk8P-95-4fD5OkVsoXxtFDhUfy7oaaxqbDhJKd-IxFjyBrHyTyJJClfSOk9NTbmdiGLsxSIdDJ19D1eQySbZ3tygaLxRmZ-IcDzBT7mjDG3rbGIuE6fLM-tseh_Z8QuWrjWLKY8ZgUIeW3lb7r68gwual0XRsPlf1dBTmdolx7EdoEqdu9Hz-bsw2NIX0wjMLiSP85Y0zR4HbZ49BJsRh3P1UjSWZbfvDNDJ0twvBfPckUqcggo_wsgBFdbUCtl47ANh5FXdWx_vxRoH5KDpzbDVQNwtjqqRd4DNnbD_ryPNVTbw1oZYAnuVgVgFOYD032XPNwkAPd7WQZNHJ_sFfio4Pg-shMll6SCewJvVTNNG06W-1LNgbZiM32FYTrbFSnDGeQhLrpT4HHQ-7PeRnkUfm_5_hL233plRwMb4i_Fh5vj8eHxicQbi2QQ2J2xxtazZS-CKedlZC6mkgydAoBnSfhuk_5jofiw3BFtAChk41HBQJbWvHMLzzf02iRrW4OGTIIX4Hc&pos=2&reqid=9cLfZlAnl5QuMqyX&type=CLICK,239.000 ₫,-10%,32,1370,4.6,6246,4,0
https://tiki.vn/hub-type-c-va-hub-usb-3-0-toc-do-cao-4-in-1-sidotech-bo-chia-cong-usb-mo-rong-ket-noi-chuyen-doi-cho-macbook-pro-laptop-pc-may-tinh-ho-tro-sac-pin-ket-noi-da-nang-o-cung-ban-phim-chuot-may-in-thiet-bi-o-chia-usb-hang-chinh-hang-p143957287.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303230600_MD_batched_PID.143957289&itm_medium=CPC&itm_source=tiki-reco&spid=143957289,239.000 ₫,-10%,32,1370,4.6,6246,4,0
https://tka.tiki.vn/pixel/pixel?data=86RYwSN5KTDSNQVM9r8DEbQfTqPSk1Jg8g3qHpdyp9WcGsdia4b2Hy8u1JIqS5EO8EVOOkim621s4J-7-NayHnOO_ObYmI46_IcGH2Dmn-LMt7z2OkxEnSfExbdzFLAOHfz-dfNkGp-8SFQCHyl4RWllpxr6ph8vrS1PYWzg4PXBLYR6cdKD3PmZg-CgmxIF0vjE_lB79SNSsO7zmSYCljeXJyW5ASh1tdibubeSWHJBIFEQcQZktDXOqvRYdLP5olUuFY_UV6s8creU1K3AThMvDtec6caX6vCRzRQRKNCHuqIUhS-aasNKV_2qn2NarGBEqZOzf541rl2cOa_vDK7g80N0o3MyQRNF45cfy_qHIehsr6pGr9KLebibcBFitI-3t9eB7Vplhs9sM21bcEom36s5HwjiA8ZLE6tNDopVmdD60_9rMKyfbk-FOzwycu7zsWUmj73gijmcHA4uPOzcGiBwMmgIxfQIJLIEg1CIE-C0scRj8wkjULs8wE9BlWEidqD1NVOX_eYRA_HWGi9SxIrJvn2BiJy3ZwQQl6W4p4cqJgtX2MnK7h8wpC5exxbkbmnt7eIgJpjy9qoyoRKyjVodO9OBKoc6UKlyXh4hWoQ4hILAEthCvrfwJ1MDRNZI9Lqw9V1Sp5AcQvdOxohl0DfE1-6TyBO-Z8gXKb5Xliaw7YQ9dDWcghBulkyzSFXBy6MwbMnGABibECF5sBdiwMzUQNYyH5UBT0ZlDeA1aP4XEXV6OxzfpKwUJGZugvFJt3ggiPzS9JSWT8R-6suK5jvqbgTBqN7576yJ3ZBmRPl5xINYMXqIL2F5aKcsHxjlaH4i7BJ0EvNqHKp7hi8xls5jSMBKfEq9iLd5pcSf_pZ2yUYhj9ddna18UXZr7KlsBoLvyhqy6XUDmDqhf11q8Djqd4I6nry02cdSOYtbyc2JRAB-7KWZay1Opb44UeWvJI7Ez3smb1asMpJ_KWri0VThtV6kYk8WE02cXx8ECSpv1vMXF3EwhOrmA9FTQHCSfXIOwOVvcX4J2UHAxhX9b-HJgUbD7QiTdNoWB8tMferqYPmaazyC1p0Sn9KkQd3i5vm87-V5bejNWBFAE5Wyivqnhj5ECvXw0k0NvVEBiQdfG7EmxlOZ4pvghrX4tGpjhC6qNcjC1xBDPgis9Z4l67bJ6w7eIQ_exY3nnFh4dMMjV_6aqHHv5EM-mjTBc0yA0Waf0D_RBOL39mNPJgHACjCPHwJxPo9QSs6DUdffEaxlPjVVKMpRzz0bfiT55WJw2mUSODaxkXm087AodwSPoke0rFYrLxHVgUkAl_UOg55BwUXUIslzOtmhfxe3H-KvatyF2WsQ5XocTzXkehoM0Sf8eYs_26jEh4knNsia1jP_PFZgoOpc4yI3jB_w70t6S2btUdcSdE6RAD1V5lBm8XbbO5oAihkbwSyiIOe0JQz57fzKyfY3dYAGcrtKn0S1Kb21iZiqFDlK71kaRHjTuOMTSc_iJFFrjk8O0F2Bls-okf5PfFLxFCgVTJ95dlO3TtNHCLWsKOdjozkFf1VVMoM23kGbisniIQNeJM0XXMwQEK-C13Sli04YmdafqfiTvU-vcbTfqxk0RLCjX6M9MJxIYh5UKsxUVbruSK1CjlfnpAX8lkTmgik4iT66gZ-Xh4Ia7nEvSYxy7Tdn0JhA2YFBwj7qP9MOgjFPyFefVN1V3_dDuY-Sm3fnd7t-zBDBM0WfAnH-U8EtT2ml-CpUwhPZHYOwQ72tdtml1EMaDerkozplRZTBT0nych6mbwe6PF9kYZS5OUz8V4KukpoabO2VHY4ZKxhVcn7BpP5WP-F68hx-MkGGprYwsdT6&pos=20&reqid=2Y1uyEbgquYr91oM&type=CLICK,59.000 ₫,0,56,832,4.3,39,1,4.7
https://tka.tiki.vn/pixel/pixel?data=c-mbs-z7eGZvnG5W8lCnrsOPQYpr_NJoXjmIX-0mSZ1Y_1WCerHWzXWKZ8YnJU6EfPpDdRPRLUgAIRuTHjJ8mpVgeSyUFNhwPxmFDk-bIDQ0yLkxyZuuTdlvotVal-kGz_rrTkHCz1UOtBWG9O1onddR2XR2rt6nzN7N0YkBLlLv7mjqQzyFFRJFEyBda54r7pDspK2boAwXst8YGEq94nzpNcMacVLnFzzxWyzdWyCCjQAAes6-PqOiYuJTIG3goGXyPa55qxLnZYmXgzJyqnl8WjVt0zFE1qAEz8ORFJOCyy_XaHMZKN2NbJoyoiakkBH6fPkOK8Qtw99TfL9lBZfG61bHQK9ok_AlkrBZF15sVndza30HpMJ9W2ZA4dRwP94IKBzo3LCyXEKrcNri4SAfxC0X_GO2UZY_ZBTvKC_xwaLPREwL-vQgbXYJCPhRyz565HRDzSOJJpmtWYv5suDgZVDPJlVmWWdS9iLMxYX5qXK4WPsBs_s3MhgqVfWnHkhfhFjFDmgtyWtI8YG5EyIfOLybuNNvyEjCAmb2fQQm8uZDWImyWeR9OUgQktbplIz9Y6fSOHfEGw5wy8WQRf_k9p7iswSckpyU9egHjYXhgADDIuqKBq18pl17f4gL4d8tJ8ew3Csp70KcF7Mdj9oHKUcH3-DnM0Zkrh3BueOubbo8J8uuSIdQ_OzeAQttRyVP-qweSv1KqsbJSLfakm68ELimDViAQSD2_Z3LI1SkvKLn6RnrSswDBa8EjibBs33dWH1QvnCV15sitCJDYcUIHuGB31r6wk3ERaQNz-bIdyPGD_oizTDS4uGH6gBf7CPU_ues34c9d-3fLJyl8lzCtEUeZo1iNtbx8JbP-JBerjoIUK4b-uDRrjmzGQr6K_fKc4g1JL3bLThmbvRypqmyy4Xnb4mNkFrlkLZMVH11H4Z2CZ1XO8tvjNsl1aBVHhILvN32BiNqV_RWgl8964-KX2Pz8A0U6lthWYSDlxwPT5hAdjlRBYL3K9mVLlCGCsVOD0JVO1hwKCAq9A6gZKxK6WKFQNxFZOlu2QT8BWl3IMEuP4ey5jRdaRdtKQ4BbQsD6Fr8k3M4mgkSgLN5v0ioj-9a9wkJ2CDtlHEBEex09aliZxujgdXgK3y8hr0hn9yuX3wxXzI-mKk32J-laAp8qKwsN0qAYlAikYI_yMi9TnRls-60CmNx1o3uNq2WvjCiGj-WLX9-DJRCkyQ_3fUlkZ9DrDtac_YAaFe_2L1IIf18CRoOHU9DS453rXJCLNgiA--a-Lxkmnq-5IQe2xXEm6K15V9SptVPFRKHKnTBSqtjFK_K-56zNrV4Q4u0f24HS9IEG1Fc3WCm4Cf9pv16th3yekFefUpwzv0hGLGDYyoOn8vr0PYhrg4GDlLwIWKL6cAeBQ6Wr0w9eSMStMgEx1FwSlb2rJkKdyytkqKUgeuocGeYysJXG8KrJ5pCDpi4J1OO_E-VZ8To99D-BMB5AzmYQGbB1S_IrNhpvgPJmFKqvHqZ5c9HMQZmqzOaC20y1evFkkUdzjV1gO0WxLeQbYnUIhBMZNd6lIPQZxr-eA8txhRD65eFAboiDYoupSLNFLN1f2y2R_sicjeFuZTqIEbBxS33AI5nhrwzm5rxvewEXhXBNhicbnzVs9bVZBs94yDrDPE52JquL4gWmXW8fQblRV0FhdtJkhEM5qfl4oq1kuj7oqH4SZMEqiJZsaXNX27DpXYw8NtIRTA6zE-dltaapVFf_DFzUmacHp2fZcYUV5JJe0Q6tXlYhBv40B9hxr0n4k5O6PV5An9_Op9q2PfF6A8SWdc5-jc5RebOMpLqreV03VGKyvb-Nt2Eu3flhyvPfhjvZ-Fp6Q4C2Cu-Pldt11NFLM6Iu0poa-G-mH5tnl6QVNZxsFIPbNkjareMh0p2oTdWQwE17YbB1tqgYos7ExQO3yzWtUxuqWpOYK10bC55536Zmg&pos=16&reqid=9cLfZlAnl5QuMqyX&type=CLICK,159.000 ₫,-28%,426,226,4.5,5222,7,4.5
https://tiki.vn/quan-lot-nam-boxer-citymen-nhieu-lung-cao-cap-vai-thun-lanh-co-dan-4-chieu-sip-dui-nam-giao-mau-ngau-nhien-p214736111.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303230600_MD_batched_PID.214736113&itm_medium=CPC&itm_source=tiki-reco&spid=214736113,289.600 ₫,-26%,246,710,4.7,2969,4,4.7
https://tka.tiki.vn/pixel/pixel?data=CWaiaqgNZXgHFa3H94o9vZ39N3lrkT0QGzddqkcO8rphlVEuVQ7fRIZWdR0ANXlwZBcueQMhYZTymzXTn6VnwgwuX9vD52Vtlq4rUapNL7mYImjT4_pbAij2aicMWlFSK4yVC91KSl-V8WuweJLtTGvtBH6L9G_nPDmuQDMH8XOknCGdW9KRnYBFZYu_jWEPLYICmuoocSwvwcs7Gbm0O59tNjLkk4aw-oNYYOAj-pwou2v7tMwDRJyGiYQPbmRIlfVLwympD5K4B760vXQJmnSXTDWLm2EoC5VZLane1azvKaMOmr3kWZ_ak8jhNc4t2Or8nirul4hLzoEjTaStN_jLK7Nfps3SM_BJeZ2rdD88se12UMkwGAWoMRMLOM3KBM_ztDeB-IBpsGdbcUIY6DDiO0V8vYm3EYceE_WxmFgTmojyfNx5QjGOGXL7UT5uAW8dxUO3bWjo0hwYEAzMLNZq1AwHu_dqzzZjBRUrwHh7dc_pF2QQ5uJyRUBLHEzjDqZoAnff-DsC5Cu_ou0TvSIkRKqQ-eiGMOuo4xjsrr4y56xorHC2f9AH4FgozYfWWDd-p1ry6Nep_TBid8cM5lh6O2CzDtUYqH5DmPcO5uBDNGdiL4j97XDqwFjFF2W9tJz6aemqZPCIcfWUdnNSv2zC0ZCct8xoM5fwFAdkyWYmGVgPDcpcdENDGn35sLhuMreNTBo3p18NvgXB_QNN1cIsa18R8vQbHpfY0PX0iIGlDzLZkFleWDQV0xUWFuVWAPy9uDZKH57eB2YG-DVm_iF_4VIdIvc9UtAnB7qsL9X1bR-KymlQafF1tvtEHt1G8kskjyA6NV4GA4VQy1y_sXm8pEFSCyHIJo1sL8CVflzbtDu97wuGE4sKP1fMtckgtILLBiqrHs7_DZwIWTqNEqb_82KIMTqPMUVMx4P4f6SI0gb4S66O3QbS_gDifnOv4xXKjIbA35wBrG-Qujkn8i3KreNQv2nLWPCE5CLPc0rC806_6F9OT_lBiU4DM5a3FCfrsxk4__VraOXb81lSrmpeKg8IpcDzLdigdzRErUhoEoDx6DQ8BLVl1rTx7Vdqrtkhb5YVZQopeFXUBJLYPxSp8TTKgsJNB72PQDn3Bj-gvF-6-gLWKziPV8GM_nv9wi052GYVcoe4BRe1NqWN0GCK_czzoNFzoVh0nyBeb9y9Sygsfs1g01QHQNAiOTK12pSS_pgi-iELsUDIx1X-HIGAHVBJQRcfwVMYL2XxloUXR--O31UIm9mSz1XbC0vcdv_wU3dXs1qSDNqfKmTFVy-5CUINObc_cf2S5APLub-8N6pVEtS9VsCuB-pasPBkSQq4agxyFMYh2MSygteiMWC3nvJwuxId__Bu6e7FkCC_aXFY42nSEw5dBTIUysyuH1d7Eg9x30CrbHloi49-j9lOVUsRbV_EQYPepx2Pb3PmU2tKAHebk1SACbu5qz-EmFcM6X_X2yKEuBI-6Z4p0Mz-WczuNOMySvvLf7S10TV4gIneuqf_5mbsbLOA3SvL8O8gfb6oEEpKyYgrwM1jxX2ClxYrGaiUFMUxsHf5aG0TmLdUBVuhVx5kXrxg3C9Mq4H8nf9SoEv_G4nYOwgHkwxJL9MMLeqozOe6aNHcBWl09_uSMNeidt-U6LkhwirbwWeDiNTjdLaW3rPU-Lw8OPwpLv5vZI_MI4yxfQV9a5RddR5xYjYYTHCUDIJX8RlPQRz8aFM5cKzYMgHkYRxiqQh6jIeDeK9tQSuBXbr3dRmNEcsFK3y4uArtePxA81KOyvpO4J_sHHRNiOYF0A&pos=17&reqid=9cLfZlAnl5QuMqyX&type=CLICK,239.000 ₫,-20%,96,453,4.7,5017,2,4.6
https://tiki.vn/ao-khoac-kaki-nam-hai-lop-simple-cao-cap-shopn6-kk35-p16712370.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303230600_MD_batched_PID.16712385&itm_medium=CPC&itm_source=tiki-reco&spid=16712385,222.000 ₫,0,48,124,4.7,2662,5,0
