,price,discount,review_count,quantity_sold,rate_shop,shop_follow,count_code,rating_avarage
492,75.000 ₫,0,29,113,3.9,849,1,0
493,164.500 ₫,-50%,6,6,5.0,17,1,5
494,164.000 ₫,0,1,1,4.4,24,1,5
495,15.000 ₫,0,5,63,3.5,1536,2,2.8
496,372.000 ₫,-47%,12,57,4.7,2662,5,4.8
497,99.000 ₫,0,277,662,4.8,6553,7,0
498,180.000 ₫,0,2,3,4.6,95,1,4.5
499,10.000 ₫,-50%,52,561,4.5,1536,2,3
500,200.000 ₫,0,2,52,3.5,5222,6,0
501,21.000 ₫,0,43,99,4.7,952,3,4.3
502,199.000 ₫,-67%,12,61,4.4,48,4,0
503,245.000 ₫,-30%,3,4,4.1,260,1,4.6
504,49.000 ₫,0,1,7,4.3,566,2,5
505,160.000 ₫,0,1,3,3.6,1,1,5
506,65.000 ₫,0,1,2,4.3,58,1,5
507,399.000 ₫,0,21,39,4.4,135,1,4.4
508,159.000 ₫,-36%,93,328,4.2,665,1,4.3
509,115.000 ₫,0,0,4,4.6,148,2,0
510,118.000 ₫,-41%,6,14,3.8,189,4,4.5
511,162.000 ₫,-32%,183,561,4.5,5222,7,4.5
512,129.000 ₫,-46%,30,121,4.5,335,1,4.7
513,199.000 ₫,-62%,5,18,4.7,952,3,4.8
514,55.000 ₫,0,0,0,3.6,23,2,0
515,117.000 ₫,0,1,1,4.6,33,1,5
516,121.000 ₫,0,54,148,3.9,849,1,3.7
517,139.000 ₫,0,25,70,4.4,114,1,4.4
518,1.250.000 ₫,0,1,2,4.4,8,2,0
519,110.000 ₫,0,2,5,4.5,265,1,5
520,139.000 ₫,0,34,176,4.7,2662,5,4.8
521,220.500 ₫,-37%,4,15,4.6,1740,4,4.8
522,419.000 ₫,0,1,2,4.7,2662,5,5
523,99.000 ₫,-26%,1,2,4.8,127,4,0
524,124.500 ₫,-50%,23,140,4.1,77,1,5
525,199.000 ₫,-49%,8,21,4.7,952,3,4.9
526,69.000 ₫,0,1,1,4.6,60,1,5
527,145.200 ₫,-34%,39,167,4.2,665,1,4.6
528,124.200 ₫,0,74,194,3.3,147,2,4
529,1.650.000 ₫,0,8,22,4.5,162,2,4.5
530,32.000 ₫,0,0,11,4.3,3584,1,0
531,1.157.000 ₫,-11%,1,1,4.8,610,5,5
532,270.000 ₫,0,2,4,4.7,99,1,4.5
533,119.000 ₫,-25%,5,32,3.8,189,4,2.8
534,364.800 ₫,-5%,1,1,2.9,504,1,4
535,99.000 ₫,0,185,687,3.9,565,9,4
536,999.000 ₫,-47%,1,1,4.8,4,1,3.9
537,156.000 ₫,-22%,1,6,4.6,2252,1,5
538,62.000 ₫,-30%,17,54,4.1,93,2,4.6
539,779.000 ₫,0,5,10,4.3,157,5,4.2
540,189.000 ₫,-60%,12,51,4.5,620,2,4.6
541,48.839 ₫,-5%,1,1,4.8,9,12,5
542,99.000 ₫,0,16,62,4.1,2,1,4.1
543,247.990 ₫,-26%,2,3,4.5,308,2,4.5
544,520.000 ₫,0,14,38,4.5,278,1,4.6
545,69.000 ₫,0,80,201,4.4,618,1,4.4
546,99.000 ₫,0,1,4,4.7,2662,5,0
547,79.000 ₫,-20%,1,1,3.1,22,2,1
548,76.630 ₫,-44%,15,45,4.5,5222,7,4.5
549,94.000 ₫,-25%,18,65,3.8,414,2,3.5
550,119.000 ₫,-40%,7,45,4.3,1331,3,4.6
551,97.000 ₫,0,49,147,4.9,76,1,4.8
552,158.000 ₫,0,14,41,4.4,1228,1,4.7
553,449.000 ₫,0,32,74,4.4,85,2,4.5
554,190.000 ₫,0,2,4,4.6,78,2,4.5
555,159.000 ₫,-27%,5,16,4.6,1740,4,4.2
556,130.000 ₫,-10%,12,37,4.1,40,1,4.1
557,85.000 ₫,0,16,174,3.9,849,1,4.5
558,129.000 ₫,-10%,4,22,4.5,66,1,3.8
559,121.000 ₫,-7%,3,8,4.1,251,4,3.3
560,181.000 ₫,0,1,6,4.4,284,2,1
561,124.000 ₫,0,6,12,3.9,849,1,4.3
562,269.000 ₫,0,2,6,4.2,18,1,4.5
563,55.000 ₫,-30%,20,68,4.1,130,1,4.3
564,253.500 ₫,0,39,91,4.3,17,1,4.2
565,268.000 ₫,-7%,5,9,4.4,211,5,4.8
566,126.650 ₫,-35%,13,42,4.1,68,2,3.9
567,187.000 ₫,0,9,25,4.4,15,2,4.3
568,409.000 ₫,0,1,1,4.6,2252,1,4
569,78.000 ₫,-24%,11,26,4.0,83,1,0
570,139.000 ₫,-30%,17,47,4.3,139,5,5
571,199.000 ₫,-20%,1,16,4.5,2048,4,0
572,180.500 ₫,-45%,33,107,4.7,11673,4,4.6
573,119.000 ₫,-29%,53,249,4.4,284,2,4.4
574,62.000 ₫,0,0,0,3.9,16,1,0
575,99.000 ₫,-24%,36,183,4.1,68,2,4.3
576,130.000 ₫,0,1,1,4.5,265,1,0
577,150.000 ₫,-15%,2,6,4.6,95,1,3
578,110.000 ₫,0,2,5,3.5,212,1,3
579,68.000 ₫,0,3,17,4.3,1843,2,4.3
580,494.000 ₫,-29%,2,3,4.7,2867,3,5
581,268.000 ₫,-7%,8,83,4.6,2252,5,0
582,157.000 ₫,-47%,22,72,4.7,11673,4,4.7
583,68.000 ₫,0,3,17,4.3,1843,2,4.3
584,309.000 ₫,0,10,77,4.5,335,5,4.9
585,255.000 ₫,0,48,98,4.7,2662,1,0
586,217.000 ₫,-27%,10,62,4.7,847,2,4.7
587,450.000 ₫,0,7,32,4.1,25,1,0
588,94.050 ₫,-5%,0,0,5.0,4,5,0
589,130.000 ₫,-20%,35,133,4.1,295,2,4.5
590,49.000 ₫,-21%,1,3,3.6,75,3,5
591,199.000 ₫,-62%,14,54,4.7,952,3,5
592,93.000 ₫,0,4,8,4.3,1331,3,0
593,139.000 ₫,-56%,42,130,4.7,952,3,4.9
594,39.000 ₫,0,2,26,5.0,4,0,5
595,256.000 ₫,-11%,4,12,4.6,2252,1,4.8
596,450.000 ₫,0,1,7,4.5,40,1,4
597,95.000 ₫,-42%,4,18,4.7,802,1,0
598,13.200 ₫,0,0,0,0.0,10,0,0
