id,price,discount,review_count,quantity_sold,rate_shop,shop_follow,count_code,rating_avarage
951,89.000 ₫,0,1,2,4.6,7,1,5.0
952,49.000 ₫,0,1,25,4.7,682,1,0.0
953,824.000 ₫,-30%,5,16,4.4,406,2,4.8
954,343.000 ₫,-45%,1,78,4.7,12390,3,4.6
955,319.000 ₫,0,19,3,4.5,719,1,0.0
956,49.000 ₫,-25%,14,47,4.8,18,1,5.0
957,269.000 ₫,-3%,3,14,4.2,304,4,4.7
958,180.000 ₫,0,6,25,4.0,120,4,2.7
959,172.500 ₫,-50%,3,11,4.8,12,2,5.0
960,205.000 ₫,0,1,1,4.1,9,2,0.0
961,235.000 ₫,0,1,1,4.7,297,1,5.0
962,19.000 ₫,0,5,20,4.4,273,1,0.0
963,86.000 ₫,-20%,0,0,4.1,1,2,1.0
964,259.000 ₫,-10%,2,9,4.7,64,0,3.2
965,280.000 ₫,0,1,3,3.3,134,3,4.5
966,112.000 ₫,-5%,6,15,4.7,1945,5,0.0
967,100.000 ₫,-46%,1,30,5.0,0,1,5.0
968,75.000 ₫,0,1,2,4.5,84,5,5.0
969,356.000 ₫,-11%,5,22,4.7,64,3,4.8
970,158.000 ₫,0,3,3,0.0,0,0,4.7
971,0,0,0,0,4.4,12,1,5.0
972,43.000 ₫,0,2,6,3.9,30,5,5.0
973,45.000 ₫,0,1,2,4.5,3,1,5.0
974,60.000 ₫,0,1,6,4.7,297,1,4.3
975,267.000 ₫,0,11,72,4.8,129433,4,5.0
976,90.000 ₫,0,1,1,5.0,0,1,5.0
977,179.000 ₫,-20%,1,2,4.6,409,3,4.8
978,260.000 ₫,-1%,5,14,4.6,206,2,4.7
979,2.500 ₫,-50%,41,412,4.5,167,1,4.0
980,120.000 ₫,0,5,17,4.6,23,1,5.0
981,129.000 ₫,0,3,9,4.3,259,2,4.7
982,950.600 ₫,-3%,80,229,4.6,108,3,5.0
983,157.000 ₫,0,1,4,4.2,96,1,5.0
984,799.000 ₫,0,1,4,4.7,12390,2,4.0
985,139.000 ₫,0,9,39,4.7,12390,2,5.0
986,3.062.000 ₫,0,1,1,4.8,30,0,5.0
987,20.000 ₫,0,3,38,4.0,1,4,4.0
988,151.050 ₫,0,1,1,4.8,129433,4,5.0
989,109.000 ₫,-9%,2,33,4.8,44,3,4.5
990,68.000 ₫,-30%,2,5,4.1,73,1,5.0
991,95.000 ₫,0,1,28,4.7,28,1,4.9
992,79.000 ₫,-16%,28,128,4.7,1331,3,4.5
993,259.000 ₫,0,2,6,4.8,3,1,5.0
994,129.000 ₫,-20%,1,7,4.3,786,1,5.0
995,19.000 ₫,0,2,6,4.2,96,0,5.0
996,156.000 ₫,-20%,1,1,4.7,45,3,5.0
997,1.599.000 ₫,0,1,1,4.6,314,5,0.0
998,178.000 ₫,0,15,84,4.8,129433,4,5.0
999,379.000 ₫,-5%,1,1,4.8,106,1,4.5
1000,55.000 ₫,0,2,16,4.7,297,1,3.8
1001,109.000 ₫,0,4,31,4.1,402,3,5.0
1002,62.000 ₫,-38%,5,33,4.6,362,1,5.0
1003,49.000 ₫,0,1,1,4.8,5,1,0.0
1004,824.200 ₫,-35%,8,30,4.9,204,4,5.0
1005,663.100 ₫,-5%,2,17,4.9,204,3,4.7
1006,72.000 ₫,0,3,23,4.1,6,1,4.0
1007,49.000 ₫,0,1,4,3.5,13,1,0.0
1008,435.000 ₫,-39%,1,1,4.7,1945,5,5.0
1009,420.000 ₫,0,1,1,4.1,40,1,4.6
1010,78.000 ₫,-22%,12,51,4.7,471,4,4.0
1011,750.000 ₫,0,1,2,4.7,19,1,5.0
1012,218.000 ₫,-36%,3,15,4.8,3379,5,0.0
1013,99.000 ₫,-34%,2,2,4.1,336,1,5.0
1014,41.000 ₫,0,1,7,4.6,362,0,5.0
1015,7.000 ₫,0,2,8,4.6,17,0,5.0
1016,169.000 ₫,-23%,18,89,4.8,141,2,4.2
1017,109.000 ₫,-13%,25,77,4.5,481,3,3.0
1018,239.000 ₫,0,1,3,3.9,2,1,0.0
1019,108.000 ₫,-60%,5,17,4.7,12390,2,5.0
1020,74.900 ₫,0,1,1,4.7,9,1,3.8
1021,179.000 ₫,0,4,11,3.7,222,1,5.0
1022,115.000 ₫,-45%,1,3,4.7,1945,5,5.0
1023,419.000 ₫,-30%,2,4,4.6,1228,4,5.0
1024,461.550 ₫,-15%,2,7,4.8,32,4,0.0
1025,105.000 ₫,0,1,1,4.8,129433,4,5.0
1026,495.997 ₫,-9%,2,8,4.6,1536,2,4.9
1027,279.000 ₫,-30%,14,59,4.8,141,2,5.0
1028,79.000 ₫,0,1,1,5.0,19,2,5.0
1029,24.500 ₫,-2%,1,1,4.5,54,0,0.0
1030,89.000 ₫,-25%,2,6,4.7,12390,2,4.0
1031,29.000 ₫,0,1,19,4.2,479,1,2.0
1032,19.000 ₫,0,1,1,4.1,134,0,5.0
1033,355.000 ₫,0,1,3,5.0,0,4,4.5
1034,90.000 ₫,0,2,19,4.6,40,1,0.0
1035,89.000 ₫,-25%,2,10,4.7,12390,2,4.6
1036,119.000 ₫,0,5,27,4.7,12390,2,4.0
1037,195.000 ₫,0,5,12,4.6,28,2,4.0
1038,40.000 ₫,0,1,3,4.3,13,0,5.0
1039,35.000 ₫,0,1,0,0.0,0,0,0.0
1040,91.000 ₫,-43%,32,100,4.7,1945,5,4.9
1041,233.000 ₫,-22%,25,89,4.9,10649,2,4.0
1042,195.000 ₫,0,5,12,4.6,28,2,4.0
1043,71.200 ₫,0,1,2,4.8,1,1,5.0
1044,119.000 ₫,-30%,2,3,4.6,7,1,0.0
1045,166.000 ₫,0,0,1,4.2,479,2,5.0
1046,179.000 ₫,0,1,3,4.3,382,2,4.7
1047,58.000 ₫,-21%,76,267,4.7,1331,3,3.8
1048,22.000 ₫,0,5,17,4.5,6,0,4.0
1049,220.000 ₫,0,2,4,3.3,2,1,1.0
1050,145.350 ₫,0,1,1,4.2,4,1,5.0
1051,300.000 ₫,0,1,1,4.7,297,1,0.0
1052,13.000 ₫,0,16,128,4.8,129433,3,5.0
1053,49.000 ₫,-30%,1,1,4.8,462,4,5.0
1054,209.000 ₫,0,1,2,5.0,0,1,0.0
1055,154.000 ₫,0,0,0,4.2,479,2,5.0
1056,60.000 ₫,0,1,1,4.6,61,1,4.8
1057,59.000 ₫,-20%,13,49,4.7,1331,3,5.0
1058,159.000 ₫,0,2,2,4.3,382,2,5.0
1059,198.000 ₫,0,1,4,4.7,124,3,3.0
1060,38.500 ₫,0,1,1,4.1,30,0,4.8
1061,29.000 ₫,0,4,28,4.7,12390,1,4.5
1062,95.000 ₫,0,6,64,4.7,19,1,5.0
1063,59.000 ₫,0,1,2,4.1,20,1,0.0
1064,185.000 ₫,0,0,2,4.3,127,1,5.0
1065,120.000 ₫,-37%,1,1,3.3,35,4,5.0
1066,85.000 ₫,-22%,1,1,4.5,901,6,5.0
1067,119.000 ₫,-20%,2,3,4.9,32,3,5.0
1068,279.000 ₫,0,2,10,4.7,12390,2,5.0
1069,129.000 ₫,-20%,2,2,4.6,409,3,4.0
1070,120.000 ₫,0,2,16,4.2,13,1,4.9
1071,272.000 ₫,-18%,7,27,4.8,381,1,0.0
1072,499.997 ₫,-9%,0,0,4.6,1536,2,5.0
1073,35.000 ₫,0,9,40,4.5,6,0,5.0
1074,17.500 ₫,0,1,15,4.5,2,0,5.0
1075,699.000 ₫,0,1,7,4.7,12390,2,5.0
1076,114.000 ₫,-4%,1,10,4.5,463,1,4.9
1077,24.000 ₫,-38%,7,39,4.7,1331,2,4.8
1078,205.000 ₫,-50%,10,21,4.6,372,9,1.0
1079,11.900 ₫,0,1,6,1.0,1,0,5.0
1080,139.000 ₫,-20%,1,2,4.6,409,3,4.0
1081,99.000 ₫,-14%,1,1,4.2,25,2,5.0
1082,109.000 ₫,-20%,2,6,4.6,409,3,4.0
1083,84.000 ₫,-44%,1,3,4.2,25,2,0.0
1084,195.000 ₫,-20%,0,0,4.3,786,1,5.0
1085,112.000 ₫,0,1,2,4.1,459,5,4.0
1086,759.000 ₫,-20%,1,1,4.7,12390,2,5.0
1087,115.000 ₫,0,1,1,4.3,501,1,0.0
1088,142.000 ₫,-29%,0,1,4.2,479,2,4.2
1089,99.000 ₫,-17%,9,38,4.1,336,2,5.0
1090,329.000 ₫,0,2,4,4.8,101,1,5.0
1091,119.000 ₫,-30%,3,4,4.6,409,3,3.0
1092,119.000 ₫,-8%,2,5,4.6,409,3,4.8
1093,269.000 ₫,0,9,36,4.4,1536,3,5.0
1094,28.000 ₫,-46%,1,5,4.5,261,0,5.0
1095,125.000 ₫,0,1,3,4.2,479,2,4.8
1096,329.000 ₫,0,19,53,4.4,1536,3,5.0
1097,790.800 ₫,-40%,7,25,4.9,204,3,4.7
1098,50.000 ₫,0,3,22,4.8,9,1,5.0
1099,195.000 ₫,-20%,4,11,4.9,32,3,5.0
1100,219.000 ₫,-24%,1,2,4.8,3379,5,5.0
1101,127.000 ₫,0,1,4,4.2,149,1,0.0
