id,price,discount,review_count,quantity_sold,rate_shop,shop_follow,count_code,rating_avarage
2673,529.000 ₫,-34%,2,3,4.4,61,3,5
2674,4.000 ₫,-20%,2,9,4.4,194,1,4.5
2675,336.000 ₫,-33%,3,3,4.6,544,4,5
2676,265.050 ₫,-7%,9,29,4.3,237,4,4.5
2677,14.000 ₫,-46%,2,13,4.5,34,0,5
2678,457.000 ₫,-20%,1,1,4.6,544,4,3
2679,199.000 ₫,0,1,2,4.2,169,1,1
2680,18.000 ₫,-50%,1,4,5,1,0,5
2681,190.000 ₫,0,3,18,4.8,21708,5,4.3
2682,65.000 ₫,-26%,5,17,4.1,27,2,4.8
2683,168.000 ₫,0,7,31,4.1,29,1,4.6
2684,39.000 ₫,-34%,34,143,4.1,1843,2,3.4
2685,1.794.000 ₫,-40%,2,6,4.5,8294,6,3.5
2686,420.000 ₫,0,4,11,4.6,43,2,4.6
2687,375.000 ₫,-22%,21,44,4.5,87,1,3.8
2688,550.000 ₫,-50%,11,18,4.8,586,17,0
2689,1.900.000 ₫,0,68,398,4.7,5939,2,4.7
2690,1.134.000 ₫,-40%,3,14,4.5,8294,6,3.7
2691,379.000 ₫,0,3,4,4.8,90,2,3.7
2692,110.000 ₫,-27%,2,4,4,36,2,4.5
2693,1.450.000 ₫,0,14,49,4.7,5939,2,4.8
2694,69.500 ₫,-12%,58,246,4.5,10,2,4.7
2695,454.300 ₫,-30%,2,2,4.7,769,1,4.5
2696,169.494 ₫,-18%,15,45,4.4,242,2,4.7
2697,1.805.000 ₫,-5%,6,105,4.7,2048,3,4.8
2698,1.794.000 ₫,-40%,9,30,4.5,8294,6,4.8
2699,25.000 ₫,0,14,73,4.5,2560,6,4.4
2700,1.290.000 ₫,0,1,1,4.7,378,3,5
2701,2.600.000 ₫,0,2,2,4.7,5939,2,4
2702,1.494.000 ₫,-40%,10,31,4.5,8294,6,4.7
2703,365.000 ₫,0,2,3,4,7,1,5
2704,715.000 ₫,0,1,3,4.6,251,2,5
2705,271.000 ₫,-46%,1,1,4.3,237,4,1
2706,100.000 ₫,0,3,5,4.5,35,2,5
2707,250.000 ₫,-50%,3,9,4.3,237,4,5
2708,6.590 ₫,0,3,29,4.3,2457,5,4.7
2709,89.500 ₫,-50%,4,10,4.7,331,2,5
2710,324.000 ₫,-28%,94,212,4.7,2048,4,4.6
2711,78.000 ₫,-46%,16,54,4.6,441,4,4.4
2712,339.000 ₫,-43%,14,50,4.6,19,1,4.8
2713,50.000 ₫,0,1,7,4.4,135,1,4
2714,29.000 ₫,0,2,10,4.7,91,0,2.5
2715,68.000 ₫,-20%,1,2,4.8,11,3,5
2716,418.000 ₫,-7%,1,1,3.7,3,2,4
2717,10.500 ₫,0,0,8,4.4,75,0,0
2718,250.000 ₫,-50%,4,12,4.3,237,4,4.3
2719,450.000 ₫,-50%,6,13,4.6,77,2,4.3
2720,30.000 ₫,0,1,2,4.7,91,0,5
2721,115.000 ₫,0,9,52,4.5,1843,1,3.9
2722,680.000 ₫,0,2,5,4.6,3072,1,5
2723,190.000 ₫,0,2,6,4.8,21708,5,5
2724,25.000 ₫,0,3,25,4.2,82,1,3.7
2725,35.000 ₫,-50%,29,115,4.6,441,3,4.8
2726,550.000 ₫,0,9,18,4.6,3072,1,4.9
2727,249.000 ₫,-45%,1,4,4.6,1638,2,5
2728,17.000 ₫,0,1,12,3.9,48,2,5
2729,23.000 ₫,0,6,20,4.7,73,0,4.8
2730,178.000 ₫,0,3,12,4.4,35,1,5
2731,37.000 ₫,-8%,8,11,4.6,85,1,4.9
2732,254.250 ₫,-25%,17,55,4.8,166,2,4.8
2733,2.400.000 ₫,0,1,1,4,52,2,5
2734,399.000 ₫,0,2,3,4,38,1,3
2735,269.000 ₫,-36%,1,2,4.3,6,1,4
2736,1.498.000 ₫,-50%,1,3,4.7,32153,7,4
2737,432.000 ₫,-7%,4,7,4.8,21708,5,5
2738,165.000 ₫,-33%,17,35,4.4,19,1,4.4
2739,99.000 ₫,-17%,2,5,4.4,242,2,5
2740,77.430 ₫,-13%,4,23,4.2,22,1,3.8
2741,465.000 ₫,0,55,169,4.6,1945,1,4.3
2742,320.000 ₫,0,26,199,4.6,1945,1,4.5
2743,15.000 ₫,0,12,141,4.4,194,1,4.9
2744,188.000 ₫,0,4,13,4.2,82,2,4
2745,149.000 ₫,0,1,15,5,0,4,5
2746,51.000 ₫,-26%,3,9,4.2,82,2,4.7
2747,473.000 ₫,-7%,3,9,4.8,21708,5,4.3
2748,89.500 ₫,-50%,21,84,4.7,331,2,4.9
2749,324.000 ₫,-28%,33,99,4.7,2048,4,4.7
2750,186.000 ₫,0,1,2,4.4,35,1,5
2751,6.900 ₫,0,12,191,3.8,24,0,4.3
2752,119.000 ₫,0,14,43,4.2,87,2,4.3
2753,650.000 ₫,0,40,100,4.7,161,1,4.8
2754,345.000 ₫,-31%,9,19,4,36,2,4.3
2755,2.500.000 ₫,0,3,5,4.7,5939,2,5
2756,167.000 ₫,0,1,5,4,30,1,1
2757,299.000 ₫,-34%,53,134,4.5,2457,3,4.6
2758,49.000 ₫,0,55,252,4.4,261,1,4.5
2759,322.800 ₫,0,1,4,4.4,108,1,5
2760,85.000 ₫,0,16,62,4.2,169,1,3.8
2761,236.550 ₫,-5%,2,3,4.6,544,4,5
2762,199.500 ₫,-50%,2,10,4.4,61,3,5
2763,549.000 ₫,0,52,155,4.3,86,1,4.5
2764,355.000 ₫,0,3,19,4.8,302,1,5
2765,0,0,23,69,4.6,1843,4,4.7
2766,59.000 ₫,0,7,18,4.1,59,1,4.9
2767,199.000 ₫,-67%,11,25,4.7,952,3,4.9
2768,119.000 ₫,0,97,273,4.3,157,5,4.4
2769,359.000 ₫,0,5,13,3.4,546,1,4.8
2770,95.000 ₫,-65%,8,17,4.7,952,3,1.8
2771,199.000 ₫,-38%,579,2667,4.5,5222,7,4.5
2772,124.000 ₫,-34%,440,2090,4.7,2867,3,4.7
2773,199.000 ₫,-67%,18,66,4.7,952,3,5
2774,272.000 ₫,-17%,2,4,3.7,65,5,4
2775,283.000 ₫,-53%,53,140,4.8,238,1,0
2776,194.000 ₫,-24%,941,3169,4.7,2867,3,4.6
2777,159.000 ₫,0,26,83,4.7,802,1,5
2778,49.000 ₫,-50%,1,12,3.9,849,1,0
2779,320.000 ₫,0,5,18,4.2,18,1,4.6
2780,200.000 ₫,-16%,2,13,4.7,11161,5,5
2781,371.000 ₫,-54%,25,71,4.8,238,1,5
2782,87.000 ₫,0,1,1,4.3,570,1,4.9
2783,333.000 ₫,0,9,50,3.7,65,5,4
2784,95.000 ₫,-36%,7,42,4.7,802,1,4.9
2785,119.000 ₫,0,11,34,4.7,2662,5,4.6
2786,200.000 ₫,0,10,28,4.1,2662,5,0
2787,129.000 ₫,0,7,11,4.7,566,2,4.7
2788,99.000 ₫,0,167,540,4.4,284,2,0
2789,75.000 ₫,0,6,12,4.7,952,3,4.8
2790,180.000 ₫,-40%,44,89,4.6,1740,4,4.8
2791,60.000 ₫,-25%,64,167,4.5,2252,6,4.4
2792,169.000 ₫,-64%,23,99,4.7,952,3,4.7
2793,245.000 ₫,-50%,144,410,4.6,236,1,4.9
2794,99.000 ₫,0,12,28,4.7,2662,5,0
2795,55.000 ₫,0,98,391,4.3,1331,3,4.1
2796,195.000 ₫,0,32,95,3.9,849,1,4.3
2797,85.000 ₫,-39%,23,102,4.7,2662,5,4.9
2798,100.000 ₫,0,21,91,4.7,566,2,4.5
2799,99.000 ₫,0,51,167,4.1,11673,4,4.9
2800,200.000 ₫,0,45,123,4.2,1843,5,4.9
2801,169.000 ₫,-69%,34,143,4.7,952,3,0
2802,199.000 ₫,-20%,21,105,4.3,139,5,4.5
2803,109.000 ₫,-71%,3,41,4.7,952,3,5
2804,40.000 ₫,0,134,567,4,626,0,4.1
2805,82.000 ₫,-7%,138,507,3.8,414,2,4.2
2806,99.000 ₫,-23%,83,313,4.6,2457,5,4.5
2807,99.000 ₫,-45%,398,832,4.7,2662,5,4.6
2808,124.000 ₫,0,41,106,4.7,952,3,4.9
2809,429.000 ₫,-58%,15,67,4.5,5222,1,4.3
2810,159.000 ₫,-50%,15,76,3.9,565,7,0
2811,120.000 ₫,0,17,57,4.5,2048,4,4.6
2812,92.000 ₫,-49%,534,1809,4.5,5222,7,4.7
2813,59.000 ₫,0,17,46,3.5,1536,3,0
2814,44.000 ₫,-48%,21,301,4.7,849,1,4.1
2815,163.000 ₫,0,12,35,3.9,11673,3,4.8
2816,199.000 ₫,0,6,10,4.7,952,3,3.7
2817,117.000 ₫,-55%,41,146,3.9,565,1,4.8
2818,139.000 ₫,-56%,32,90,4.7,952,3,4.8
2819,168.000 ₫,-52%,333,928,4.6,3276,2,4.6
2820,141.000 ₫,-29%,340,880,4.5,2048,5,4.8
2821,99.000 ₫,0,52,117,4.7,2662,5,4.6
2822,129.000 ₫,0,136,311,4.4,489,5,4.5
2823,90.000 ₫,0,40,127,4,626,1,3.3
2824,269.000 ₫,-47%,171,447,4.4,3584,5,3.5
2825,149.000 ₫,-28%,96,199,4.5,335,1,4.6
2826,177.000 ₫,-23%,96,330,4.5,2048,5,0
2827,179.600 ₫,-25%,111,461,4.7,2969,4,4.6
2828,182.000 ₫,-52%,47,190,4.5,2048,4,4.6
2829,116.000 ₫,-42%,16,52,3.8,189,4,4.1
2830,39.000 ₫,-29%,90,330,4.3,4812,2,4.7
2831,189.000 ₫,-48%,22,82,4.5,2048,3,0
2832,118.000 ₫,0,2,13,4.4,75,1,4.5
2833,199.000 ₫,-67%,22,80,4.7,952,3,4.9
2834,128.250 ₫,-5%,6,12,2.9,504,1,2.7
2835,25.000 ₫,-50%,460,2473,4.5,5222,6,4.4
2836,79.000 ₫,0,64,235,4.2,173,3,4.6
2837,59.000 ₫,-41%,944,3162,4.2,665,1,4.3
2838,122.000 ₫,-35%,162,386,4.5,5222,7,0
2839,123.000 ₫,-31%,396,916,4.2,665,1,4.3
2840,123.000 ₫,0,3,8,4.3,530,5,3.3
2841,119.000 ₫,-52%,36,14,4.7,952,3,5
2842,282.450 ₫,-43%,4,91,4.7,2662,5,4.9
2843,99.000 ₫,0,21,121,4.5,2048,4,4.9
2844,199.000 ₫,-62%,29,129,4.7,952,3,4.9
2845,139.000 ₫,-22%,127,407,4.6,1843,4,4.6
2846,245.000 ₫,-50%,37,2599,4.2,665,1,4.4
2847,143.000 ₫,-42%,521,121,4.6,952,3,4.8
2848,169.000 ₫,-64%,5,29,4.7,236,1,4.8
2849,100.000 ₫,0,209,518,4.3,530,5,4.3
2850,281.000 ₫,-33%,19,51,4.7,365,3,4.7
2851,194.000 ₫,-32%,1177,3851,4.7,2867,3,4.6
2852,123.000 ₫,-41%,7,10,4.5,2048,4,0
2853,199.000 ₫,-67%,29,83,4.7,952,3,4.9
2854,85.990 ₫,0,4,10,4.4,273,1,5
2855,68.000 ₫,0,79,304,4.2,51,1,4.1
2856,122.000 ₫,-51%,150,448,4.7,952,3,4.8
2857,159.000 ₫,-58%,23,72,4.5,2048,4,4.8
2858,114.000 ₫,-67%,39,120,4.7,952,3,4.4
2859,199.000 ₫,-26%,81,268,4.7,802,1,4.8
2860,99.000 ₫,-34%,9,59,4.7,2867,3,4.7
2861,269.000 ₫,0,10,99,4.4,463,1,4.2
2862,95.000 ₫,0,444,5000+,4.7,2969,4,4.8
2863,89.500 ₫,-28%,24,173,4.7,11264,3,4.9
2864,39.000 ₫,0,3,3,4,279,1,5
2865,199.000 ₫,-54%,54,179,4.7,952,3,4.7
2866,65.000 ₫,-35%,251,705,4.3,1843,2,4.3
2867,178.500 ₫,-49%,17,49,4.6,1740,4,4.1
2868,106.000 ₫,-15%,253,773,3.8,414,2,0
2869,110.000 ₫,-12%,289,1502,4.7,2867,4,4.5
2870,210.000 ₫,-45%,36,106,4.5,2048,3,0
2871,119.000 ₫,-48%,167,538,4.5,5222,7,4.6
2872,519.000 ₫,-23%,142,454,4.6,3276,2,4.8
2873,199.000 ₫,-67%,30,93,4.7,952,3,4.9
2874,81.000 ₫,0,6,30,4.3,1331,3,4.7
2875,270.000 ₫,-24%,0,0,4.7,11161,5,0
2876,79.000 ₫,-47%,139,453,4.5,414,2,3.7
2877,119.000 ₫,-20%,11,79,3.8,5222,7,0
2878,282.450 ₫,-40%,13,29,4.7,952,3,4.8
2879,12.800 ₫,0,7,88,4.4,273,0,4.1
2880,119.000 ₫,-25%,3,17,4.7,11161,5,4.5
2881,65.000 ₫,0,55,186,3.9,849,1,4.7
2882,123.000 ₫,0,4,39,4.4,26,1,4.5
2883,11.000 ₫,0,71,223,3.5,1536,2,4.2
2884,149.000 ₫,0,207,771,4.4,292,4,4.2
2885,95.000 ₫,-30%,68,175,4.2,1843,5,4.4
2886,159.000 ₫,-71%,11,34,4.7,952,3,4.5
2887,149.000 ₫,-12%,557,1897,4.7,802,1,4.7
2888,160.000 ₫,-20%,0,0,4.7,11161,5,0
2889,222.000 ₫,0,48,124,4.7,2662,5,4.8
2890,149.000 ₫,-37%,1042,3556,4.5,5222,7,4.5
2891,79.300 ₫,-17%,78,673,4.4,8,1,4.7
2892,185.000 ₫,0,38,134,4.7,174,1,4.1
2893,99.000 ₫,0,27,50,3.6,2969,4,5
2894,55.000 ₫,0,8,92,4.7,34,1,4.7
2895,189.000 ₫,0,14,27,4.7,208,1,4.7
2896,0,0,197,544,4.6,1740,4,0
2897,48.000 ₫,0,69,164,3.5,1536,3,3.7
2898,213.000 ₫,-40%,39,202,4.7,11161,5,4.9
2899,92.000 ₫,0,86,208,4.3,559,5,4.5
2900,199.000 ₫,-47%,9,27,4.7,952,3,4.8
2901,225.000 ₫,-31%,7,24,4.4,3584,5,3.5
2902,129.000 ₫,-35%,30,77,3.5,1536,2,3.5
2903,21.000 ₫,0,231,1210,4.7,245,5,5
2904,45.000 ₫,0,22,70,3.9,849,1,3.9
2905,0,0,68,22,4.7,11161,5,5
2906,236.000 ₫,-21%,6,215,4.8,238,4,4.4
2907,235.000 ₫,-29%,48,144,4.6,1843,1,0
2908,77.000 ₫,-22%,96,808,4.7,847,2,4.8
2909,75.000 ₫,-46%,34,147,4.6,1843,4,4.9
2910,72.000 ₫,0,13,42,4.6,14,1,4.5
2911,115.000 ₫,0,41,133,4,626,1,4.2
2912,99.000 ₫,0,10,24,4,626,1,3.6
2913,92.000 ₫,-57%,302,1223,4.1,1536,2,4.4
2914,199.000 ₫,-67%,18,68,4.7,952,3,4.9
2915,225.000 ₫,-20%,19,64,4.7,11673,4,4.7
2916,435.000 ₫,-32%,188,505,4.7,245,5,4.9
2917,95.000 ₫,-36%,30,148,4.7,802,1,4.9
2918,93.000 ₫,0,29,94,4.6,148,2,4.5
2919,155.000 ₫,-44%,93,266,4.7,11673,4,4.7
2920,79.000 ₫,0,9,19,4.3,570,1,0
2921,149.000 ₫,-32%,168,652,4.5,2048,4,4.8
2922,26.000 ₫,-35%,19,34,4.5,5222,6,5
2923,189.000 ₫,-35%,125,341,4.8,1843,4,4.8
2924,139.000 ₫,-44%,57,203,4.6,408,1,4.8
2925,578.000 ₫,-39%,12,31,4.8,238,2,5
2926,882.000 ₫,-54%,2,3,4.8,6553,7,4.7
2927,53.500 ₫,0,6,16,4.4,273,1,4.8
2928,134.000 ₫,-46%,105,430,4.7,2867,3,0
2929,215.000 ₫,-46%,45,188,4.7,11673,4,4.4
2930,139.000 ₫,-43%,66,119,4.7,2867,3,4.9
2931,99.000 ₫,-43%,35,144,4.5,2048,4,4.5
2932,224.000 ₫,-29%,70,258,4.8,18,1,0
2933,179.000 ₫,0,88,313,4.7,11264,3,0
2934,168.000 ₫,-34%,69,231,4.2,665,1,3.8
2935,542.000 ₫,-32%,4,8,4.8,6553,7,5
2936,500.000 ₫,-50%,19,78,4.7,802,1,4.7
2937,99.000 ₫,-40%,28,60,4.8,238,1,4.9
2938,435.000 ₫,-32%,230,594,4.7,559,5,5
2939,78.900 ₫,0,14,50,4.3,11673,4,0
2940,156.000 ₫,-20%,7,10,4.2,1843,5,5
2941,299.000 ₫,0,11,20,4.8,29,1,4.3
2942,169.000 ₫,-31%,1129,3872,4.2,665,1,3.9
2943,75.000 ₫,0,6,15,4.2,51,1,4.7
2944,39.000 ₫,0,4,28,3.7,65,5,3.8
2945,75.000 ₫,-25%,628,284,4.1,68,2,3.7
2946,288.000 ₫,-17%,8,58,4.2,1843,5,4.6
2947,157.500 ₫,-10%,97,5000+,5,4,0,4.6
2948,100.000 ₫,0,17,38,4.5,5222,1,0
2949,70.500 ₫,0,83,379,4.4,273,7,4.4
2950,242.000 ₫,-39%,25,50,4.8,6553,7,4.2
2951,89.000 ₫,0,50,172,4.2,173,3,5
2952,231.000 ₫,-54%,23,10,4.7,568,1,5
2953,292.500 ₫,-24%,2,41,4.8,238,1,4.9
2954,209.000 ₫,-25%,38,143,4.7,2969,4,4.8
2955,32.000 ₫,-33%,18,30,4.5,952,3,4.9
2956,189.000 ₫,-51%,20,72,4.7,5222,6,3.8
2957,61.900 ₫,0,10,39,3.5,46,2,0
2958,200.000 ₫,-41%,133,321,4.3,4812,2,4
2959,549.000 ₫,0,16,32,4.5,308,2,0
2960,309.000 ₫,-31%,10,38,3.8,414,2,4
2961,77.000 ₫,-21%,3,5,4.8,6553,3,4.9
2962,79.000 ₫,-42%,29,89,4.7,952,7,4.6
2963,199.000 ₫,-67%,236,1715,4.3,1843,1,4.7
2964,27.000 ₫,0,163,531,4.5,5222,7,4.6
2965,309.000 ₫,-44%,16,36,4.5,308,2,4.9
2966,295.000 ₫,-58%,30,110,4.7,952,3,4.6
2967,159.000 ₫,-45%,50,119,4.7,11673,4,0
2968,97.000 ₫,0,9,22,4.3,1024,5,4.2
2969,169.000 ₫,-34%,734,2388,3.9,565,1,3.7
2970,110.000 ₫,0,35,119,4.7,11673,4,0
2971,369.000 ₫,-18%,144,502,4.6,3276,2,4.6
2972,101.000 ₫,0,49,119,4.3,1331,3,4.7
2973,169.000 ₫,-37%,179,694,4.7,1843,5,4.6
2974,100.000 ₫,0,17,76,4.2,11673,4,4.7
2975,118.000 ₫,-41%,31,94,3.8,189,4,4.5
2976,135.000 ₫,-38%,130,496,4.7,11673,4,0
2977,265.000 ₫,-38%,157,433,4.7,11673,4,4.7
2978,258.000 ₫,0,98,316,4.7,2662,5,4.7
2979,159.000 ₫,-26%,59,390,4.6,1740,4,4.5
2980,84.000 ₫,-20%,151,231,4.7,802,1,4.8
2981,179.000 ₫,-40%,56,479,4.5,17,1,3
2982,79.000 ₫,-33%,9,15,4.3,5222,8,5
2983,175.000 ₫,-7%,2,4,4.7,2969,4,4.8
2984,59.000 ₫,-49%,227,1028,4.2,665,1,4.4
2985,72.200 ₫,0,7,57,4,626,0,4.9
2986,165.000 ₫,-39%,151,509,2.9,504,1,2.7
2987,35.000 ₫,-5%,49,175,4.7,11673,4,4.9
2988,60.000 ₫,0,10,58,4.4,273,1,3.5
2989,147.000 ₫,-8%,7,18,4.4,211,4,4.3
2990,169.000 ₫,-69%,29,100,4.7,952,3,4.8
2991,199.000 ₫,-62%,15,41,4.7,952,3,4.9
2992,96.000 ₫,0,23,88,3.5,124,1,4.2
2993,99.000 ₫,0,11,34,4.7,2662,5,4.6
2994,178.500 ₫,-49%,5,9,4.6,1740,4,4
2995,99.000 ₫,-29%,8,40,4.5,308,2,4.5
2996,278.500 ₫,-31%,199,356,4.5,5222,7,4.6
2997,49.000 ₫,-38%,14,17,4.5,847,2,4.7
2998,227.000 ₫,-35%,116,398,4.7,5222,8,0
2999,185.000 ₫,0,19,39,4.8,206,2,4.8
3000,497.000 ₫,-58%,27,65,4.7,11673,4,4.3
3001,138.000 ₫,-45%,27,105,4.5,40,1,4.4
3002,130.000 ₫,-10%,31,103,4.1,2048,5,4.2
3003,109.000 ₫,-45%,98,302,4.4,3584,6,0
3004,117.000 ₫,-2%,208,937,4.6,2252,1,4.4
3005,189.000 ₫,-48%,28,96,4.3,4812,2,4.6
3006,99.000 ₫,-31%,21,26,4.7,119,1,4.6
3007,549.000 ₫,0,51,118,4.5,5222,7,5
3008,79.000 ₫,0,44,145,4.7,11264,3,4.7
3009,95.000 ₫,0,1231,5000+,3.9,388,1,2.5
3010,114.000 ₫,-26%,2,6,4,54,3,4
3011,199.000 ₫,-47%,8,24,4.7,952,3,5
3012,135.000 ₫,-47%,84,271,4.7,11673,4,4.5
3013,187.000 ₫,-58%,29,86,4.7,11673,4,4.6
3014,155.000 ₫,-48%,160,633,4.5,3584,7,4.8
3015,93.000 ₫,-48%,10,19,4.5,308,2,4.4
3016,162.000 ₫,-54%,62,215,4.4,1228,1,4
3017,225.000 ₫,-36%,21,83,4.3,1331,3,4.7
3018,85.000 ₫,0,22,56,4.8,6553,7,4.8
3019,599.000 ₫,-50%,21,38,4.8,238,1,0
3020,71.250 ₫,-25%,11,24,3.6,174,1,3.3
3021,99.000 ₫,0,17,210,4.2,665,1,4.4
3022,143.000 ₫,-47%,244,1072,4.7,11673,4,5
3023,549.000 ₫,0,6,17,4.7,2969,4,4.7
3024,155.000 ₫,-32%,21,87,4.6,6348,5,4.8
3025,357.000 ₫,-58%,57,240,4.7,11673,4,4.8
3026,129.000 ₫,-50%,8,21,4.3,4812,2,4
3027,169.000 ₫,-56%,7,21,4.7,952,3,5
3028,59.000 ₫,0,10,35,4.8,19,1,5
3029,44.000 ₫,-2%,97,600,4.6,2252,0,4.4
3030,89.000 ₫,-21%,800,2794,4.7,802,1,4.7
3031,125.000 ₫,-20%,24,83,4.1,295,2,4.1
3032,140.000 ₫,-41%,129,371,4.6,1740,4,4.7
3033,129.000 ₫,-32%,17,22,4.5,5222,4,5
3034,159.000 ₫,-29%,2,4,4.6,1843,7,0
3035,225.000 ₫,-31%,30,129,4.7,245,5,0
3036,139.000 ₫,-56%,67,177,4.7,952,3,4.7
3037,75.000 ₫,0,0,0,4.3,1331,3,0
3038,269.000 ₫,-46%,3,4,4.7,2867,3,0
3039,124.000 ₫,-38%,440,2090,4.3,250,4,4.7
3040,89.000 ₫,-21%,296,1192,4.7,802,1,4.7
3041,139.000 ₫,-30%,118,567,4.7,1433,9,4.8
3042,349.000 ₫,0,26,101,4.7,11264,3,4.5
3043,119.000 ₫,-40%,49,112,3.8,189,4,4.2
3044,82.000 ₫,0,14,36,4.3,1331,3,4.1
3045,86.000 ₫,0,157,562,4.5,23,1,4.5
3046,100.000 ₫,0,17,55,4.2,840,5,4.8
3047,0,0,55,111,4.8,238,1,4.4
3048,549.000 ₫,0,13,25,4.5,308,2,4.9
3049,180.000 ₫,-40%,234,715,4.6,1740,4,4.3
3050,288.000 ₫,-17%,7,36,3.7,65,5,3.6
3051,179.900 ₫,0,3,7,4.4,12,1,3.7
3052,169.000 ₫,-37%,168,567,4.7,11673,4,4.7
3053,425.000 ₫,-47%,41,75,4.6,1843,4,4.6
3054,180.000 ₫,-40%,49,173,4.6,1740,4,4.3
3055,180.000 ₫,-42%,40,130,4.7,802,1,4.7
3056,119.000 ₫,-40%,70,183,4.6,1740,4,4.5
3057,379.000 ₫,0,161,334,4.7,11264,3,4.6
3058,0,0,208,563,4.6,1843,4,4.5
3059,199.000 ₫,-29%,7,17,4.4,284,2,4.3
3060,135.000 ₫,-25%,88,330,4.7,11673,4,4.8
3061,85.000 ₫,0,300,2880,3.9,388,1,4.1
3062,23.000 ₫,0,54,546,3.5,1536,2,3.6
3063,480.000 ₫,0,1,1,4.5,132,1,5
3064,195.000 ₫,0,20,39,3.8,63,1,0
3065,371.000 ₫,-54%,5,8,4,47,1,3.8
3066,155.000 ₫,0,0,2,3.9,2,1,4
3067,142.800 ₫,0,2,3,4.8,2662,5,4.7
3068,148.000 ₫,0,6,24,4.7,238,2,4.7
3069,63.000 ₫,-25%,9,25,4.3,1843,3,0
3070,199.000 ₫,-62%,6,15,4.7,952,1,0
3071,44.100 ₫,-48%,10,86,4.7,952,2,4.9
3072,166.000 ₫,0,1,1,4.5,217,7,5
3073,239.000 ₫,0,1,7,4.2,19,1,4
3074,45.000 ₫,0,3,4,3.9,849,1,4.7
3075,77.000 ₫,0,20,63,4,626,1,4.2
3076,77.000 ₫,0,5,40,4.8,48,1,0
3077,13.000 ₫,-48%,38,403,4.5,5222,6,4.9
3078,142.000 ₫,-17%,1,4,4.3,530,3,3
3079,155.000 ₫,-20%,5,18,3.6,75,5,4
3080,110.000 ₫,-20%,54,161,4.1,295,2,4.4
3081,159.000 ₫,0,26,66,4.4,154,2,4.7
3082,46.200 ₫,0,1,5,4.8,9,1,5
3083,119.000 ₫,0,20,72,4,626,1,3.8
3084,209.000 ₫,-50%,83,318,4.3,4812,2,4.5
3085,169.000 ₫,-37%,45,210,4.2,665,1,3.3
3086,399.000 ₫,0,7,29,4.4,239,4,1.9
3087,131.000 ₫,0,1,2,3.5,124,1,5
3088,68.000 ₫,0,93,294,3.9,849,1,4.5
3089,159.000 ₫,0,9,33,4.8,19,1,5
3090,199.000 ₫,-29%,34,148,4.4,284,2,4.6
3091,139.000 ₫,0,4,15,4.4,273,1,5
3092,155.000 ₫,-18%,10,28,4.2,665,1,4.7
3093,99.000 ₫,-34%,12,133,4.7,802,1,4.8
3094,350.000 ₫,0,17,67,4.6,43,1,4.6
3095,88.000 ₫,-19%,3,13,4.7,28,1,5
3096,199.000 ₫,-50%,6,19,4.6,159,7,4.7
3097,99.000 ₫,0,39,128,3.9,565,1,3.5
3098,59.500 ₫,-50%,10,48,4.5,194,3,5
3099,135.000 ₫,0,15,32,4,279,2,3.6
3100,345.000 ₫,0,19,69,3.6,7,1,3.4
3101,92.000 ₫,0,0,0,3.9,849,1,0
3102,159.100 ₫,0,1,1,4,279,2,5
3103,116.000 ₫,0,5,18,3.8,198,1,5
3104,45.000 ₫,0,1,7,3.9,849,1,4.2
3105,164.500 ₫,-50%,5,6,5,17,1,5
3106,219.000 ₫,-47%,21,56,4.7,11673,4,4.8
3107,139.000 ₫,-20%,1,1,4.2,5,2,5
3108,136.000 ₫,0,11,33,4.3,559,5,3.9
3109,154.000 ₫,0,13,37,3.9,849,1,3.8
3110,119.000 ₫,0,10,23,3.9,565,1,4.4
3111,189.000 ₫,-34%,4,14,3.8,189,4,2
3112,149.000 ₫,-35%,118,235,4.4,3584,5,0
3113,178.500 ₫,-49%,1,1,4.6,1740,4,5
3114,78.000 ₫,0,2,5,4.2,6,1,3
3115,159.000 ₫,0,1,4,4.5,16,1,4
3116,180.000 ₫,-40%,64,172,4.6,1740,4,4.4
3117,129.000 ₫,-49%,10,33,4.6,236,1,5
3118,313.950 ₫,-45%,9,19,4.7,952,3,5
3119,109.000 ₫,0,15,46,4,626,1,3.6
3120,159.000 ₫,-20%,18,74,4.2,5,2,3.8
3121,199.000 ₫,-20%,12,30,4.3,139,5,4.8
3122,259.000 ₫,0,5,18,4.5,335,1,4.4
3123,129.000 ₫,-20%,6,23,3.9,54,2,3.3
3124,119.000 ₫,0,7,24,4.2,70,3,4.3
3125,565.000 ₫,0,1,1,3.5,11,1,2
3126,124.000 ₫,0,8,28,4.4,15,2,4.6
3127,197.000 ₫,-20%,5,15,4.4,211,4,4.8
3128,315.000 ₫,-55%,18,66,4.7,11673,4,0
3129,485.000 ₫,0,17,44,4.4,405,1,4.9
3130,72.500 ₫,0,0,0,4.4,273,1,0
3131,124.000 ₫,0,5,14,3.6,87,1,4.6
3132,125.000 ₫,0,2,2,4.2,1843,5,4.5
3133,199.000 ₫,-62%,9,45,4.7,952,3,4.6
3134,149.000 ₫,-34%,14,27,4.2,665,1,4.3
3135,99.000 ₫,0,30,96,3.9,565,1,3.4
3136,178.000 ₫,0,1,4,4.7,2662,5,5
3137,119.000 ₫,-30%,4,8,3.8,189,4,4
3138,159.000 ₫,0,27,249,4.9,66,4,5
