id,price,discount,review_count,quantity_sold,rate_shop,shop_follow,count_code,rating_avarage
1,0,0,23,69,4.6,1843,4,4.7
2,59.000 ₫,0,7,18,4.1,59,1,4.9
3,199.000 ₫,-67%,11,25,4.7,952,3,4.9
4,119.000 ₫,0,97,273,4.3,157,5,4.4
5,359.000 ₫,0,5,13,3.4,546,1,4.8
6,95.000 ₫,-65%,8,17,4.7,952,3,1.8
7,199.000 ₫,-38%,579,2667,4.5,5222,7,4.5
8,124.000 ₫,-34%,440,2090,4.7,2867,3,4.7
9,199.000 ₫,-67%,18,66,4.7,952,3,5.0
10,272.000 ₫,-17%,2,4,3.7,65,5,4.0
11,283.000 ₫,-53%,53,140,4.8,238,1,0.0
12,194.000 ₫,-24%,941,3169,4.7,2867,3,4.6
13,159.000 ₫,0,26,83,4.7,802,1,5.0
14,49.000 ₫,-50%,1,12,3.9,849,1,0.0
15,320.000 ₫,0,5,18,4.2,18,1,4.6
16,200.000 ₫,-16%,2,13,4.7,11161,5,5.0
17,371.000 ₫,-54%,25,71,4.8,238,1,5.0
18,87.000 ₫,0,1,1,4.3,570,1,4.9
19,333.000 ₫,0,9,50,3.7,65,5,4.0
20,95.000 ₫,-36%,7,42,4.7,802,1,4.9
21,119.000 ₫,0,11,34,4.7,2662,5,4.6
22,200.000 ₫,0,10,28,4.1,2662,5,0.0
23,129.000 ₫,0,7,11,4.7,566,2,4.7
24,99.000 ₫,0,167,540,4.4,284,2,0.0
25,75.000 ₫,0,6,12,4.7,952,3,4.8
26,180.000 ₫,-40%,44,89,4.6,1740,4,4.8
27,60.000 ₫,-25%,64,167,4.5,2252,6,4.4
28,169.000 ₫,-64%,23,99,4.7,952,3,4.7
29,245.000 ₫,-50%,144,410,4.6,236,1,4.9
30,99.000 ₫,0,12,28,4.7,2662,5,0.0
31,55.000 ₫,0,98,391,4.3,1331,3,4.1
32,195.000 ₫,0,32,95,3.9,849,1,4.3
33,85.000 ₫,-39%,23,102,4.7,2662,5,4.9
34,100.000 ₫,0,21,91,4.7,566,2,4.5
35,99.000 ₫,0,51,167,4.1,11673,4,4.9
36,200.000 ₫,0,45,123,4.2,1843,5,4.9
37,169.000 ₫,-69%,34,143,4.7,952,3,0.0
38,199.000 ₫,-20%,21,105,4.3,139,5,4.5
39,109.000 ₫,-71%,3,41,4.7,952,3,5.0
40,40.000 ₫,0,134,567,4.0,626,0,4.1
41,82.000 ₫,-7%,138,507,3.8,414,2,4.2
42,99.000 ₫,-23%,83,313,4.6,2457,5,4.5
43,99.000 ₫,-45%,398,832,4.7,2662,5,4.6
44,124.000 ₫,0,41,106,4.7,952,3,4.9
45,429.000 ₫,-58%,15,67,4.5,5222,1,4.3
46,159.000 ₫,-50%,15,76,3.9,565,7,0.0
47,120.000 ₫,0,17,57,4.5,2048,4,4.6
48,92.000 ₫,-49%,534,1809,4.5,5222,7,4.7
49,59.000 ₫,0,17,46,3.5,1536,3,0.0
50,44.000 ₫,-48%,21,301,4.7,849,1,4.1
51,163.000 ₫,0,12,35,3.9,11673,3,4.8
52,199.000 ₫,0,6,10,4.7,952,3,3.7
53,117.000 ₫,-55%,41,146,3.9,565,1,4.8
54,139.000 ₫,-56%,32,90,4.7,952,3,4.8
55,168.000 ₫,-52%,333,928,4.6,3276,2,4.6
56,141.000 ₫,-29%,340,880,4.5,2048,5,4.8
57,99.000 ₫,0,52,117,4.7,2662,5,4.6
58,129.000 ₫,0,136,311,4.4,489,5,4.5
59,90.000 ₫,0,40,127,4.0,626,1,3.3
60,269.000 ₫,-47%,171,447,4.4,3584,5,3.5
61,149.000 ₫,-28%,96,199,4.5,335,1,4.6
62,177.000 ₫,-23%,96,330,4.5,2048,5,0.0
63,179.600 ₫,-25%,111,461,4.7,2969,4,4.6
64,182.000 ₫,-52%,47,190,4.5,2048,4,4.6
65,116.000 ₫,-42%,16,52,3.8,189,4,4.1
66,39.000 ₫,-29%,90,330,4.3,4812,2,4.7
67,189.000 ₫,-48%,22,82,4.5,2048,3,0.0
68,118.000 ₫,0,2,13,4.4,75,1,4.5
69,199.000 ₫,-67%,22,80,4.7,952,3,4.9
70,128.250 ₫,-5%,6,12,2.9,504,1,2.7
71,25.000 ₫,-50%,460,2473,4.5,5222,6,4.4
72,79.000 ₫,0,64,235,4.2,173,3,4.6
73,59.000 ₫,-41%,944,3162,4.2,665,1,4.3
74,122.000 ₫,-35%,162,386,4.5,5222,7,0.0
75,123.000 ₫,-31%,396,916,4.2,665,1,4.3
76,123.000 ₫,0,3,8,4.3,530,5,3.3
77,119.000 ₫,-52%,36,14,4.7,952,3,5.0
78,282.450 ₫,-43%,4,91,4.7,2662,5,4.9
79,99.000 ₫,0,21,121,4.5,2048,4,4.9
80,199.000 ₫,-62%,29,129,4.7,952,3,4.9
81,139.000 ₫,-22%,127,407,4.6,1843,4,4.6
82,245.000 ₫,-50%,37,2599,4.2,665,1,4.4
83,143.000 ₫,-42%,521,121,4.6,952,3,4.8
84,169.000 ₫,-64%,5,29,4.7,236,1,4.8
85,100.000 ₫,0,209,518,4.3,530,5,4.3
86,281.000 ₫,-33%,19,51,4.7,365,3,4.7
87,194.000 ₫,-32%,1177,3851,4.7,2867,3,4.6
88,123.000 ₫,-41%,7,10,4.5,2048,4,0.0
89,199.000 ₫,-67%,29,83,4.7,952,3,4.9
90,85.990 ₫,0,4,10,4.4,273,1,5.0
91,68.000 ₫,0,79,304,4.2,51,1,4.1
92,122.000 ₫,-51%,150,448,4.7,952,3,4.8
93,159.000 ₫,-58%,23,72,4.5,2048,4,4.8
94,114.000 ₫,-67%,39,120,4.7,952,3,4.4
95,199.000 ₫,-26%,81,268,4.7,802,1,4.8
96,99.000 ₫,-34%,9,59,4.7,2867,3,4.7
97,269.000 ₫,0,10,99,4.4,463,1,4.2
98,95.000 ₫,0,444,5000+,4.7,2969,4,4.8
99,89.500 ₫,-28%,24,173,4.7,11264,3,4.9
100,39.000 ₫,0,3,3,4.0,279,1,5.0
101,199.000 ₫,-54%,54,179,4.7,952,3,4.7
102,65.000 ₫,-35%,251,705,4.3,1843,2,4.3
103,178.500 ₫,-49%,17,49,4.6,1740,4,4.1
104,106.000 ₫,-15%,253,773,3.8,414,2,0.0
105,110.000 ₫,-12%,289,1502,4.7,2867,4,4.5
106,210.000 ₫,-45%,36,106,4.5,2048,3,0.0
107,119.000 ₫,-48%,167,538,4.5,5222,7,4.6
108,519.000 ₫,-23%,142,454,4.6,3276,2,4.8
109,199.000 ₫,-67%,30,93,4.7,952,3,4.9
110,81.000 ₫,0,6,30,4.3,1331,3,4.7
111,270.000 ₫,-24%,0,0,4.7,11161,5,0.0
112,79.000 ₫,-47%,139,453,4.5,414,2,3.7
113,119.000 ₫,-20%,11,79,3.8,5222,7,0.0
114,282.450 ₫,-40%,13,29,4.7,952,3,4.8
115,12.800 ₫,0,7,88,4.4,273,0,4.1
116,119.000 ₫,-25%,3,17,4.7,11161,5,4.5
117,65.000 ₫,0,55,186,3.9,849,1,4.7
118,123.000 ₫,0,4,39,4.4,26,1,4.5
119,11.000 ₫,0,71,223,3.5,1536,2,4.2
120,149.000 ₫,0,207,771,4.4,292,4,4.2
121,95.000 ₫,-30%,68,175,4.2,1843,5,4.4
122,159.000 ₫,-71%,11,34,4.7,952,3,4.5
123,149.000 ₫,-12%,557,1897,4.7,802,1,4.7
124,160.000 ₫,-20%,0,0,4.7,11161,5,0.0
125,222.000 ₫,0,48,124,4.7,2662,5,4.8
126,149.000 ₫,-37%,1042,3556,4.5,5222,7,4.5
127,79.300 ₫,-17%,78,673,4.4,8,1,4.7
128,185.000 ₫,0,38,134,4.7,174,1,4.1
129,99.000 ₫,0,27,50,3.6,2969,4,5.0
130,55.000 ₫,0,8,92,4.7,34,1,4.7
131,189.000 ₫,0,14,27,4.7,208,1,4.7
132,0,0,197,544,4.6,1740,4,0.0
133,48.000 ₫,0,69,164,3.5,1536,3,3.7
134,213.000 ₫,-40%,39,202,4.7,11161,5,4.9
135,92.000 ₫,0,86,208,4.3,559,5,4.5
136,199.000 ₫,-47%,9,27,4.7,952,3,4.8
137,225.000 ₫,-31%,7,24,4.4,3584,5,3.5
138,129.000 ₫,-35%,30,77,3.5,1536,2,3.5
139,21.000 ₫,0,231,1210,4.7,245,5,5.0
140,45.000 ₫,0,22,70,3.9,849,1,3.9
141,0,0,68,22,4.7,11161,5,5.0
142,236.000 ₫,-21%,6,215,4.8,238,4,4.4
143,235.000 ₫,-29%,48,144,4.6,1843,1,0.0
144,77.000 ₫,-22%,96,808,4.7,847,2,4.8
145,75.000 ₫,-46%,34,147,4.6,1843,4,4.9
146,72.000 ₫,0,13,42,4.6,14,1,4.5
147,115.000 ₫,0,41,133,4.0,626,1,4.2
148,99.000 ₫,0,10,24,4.0,626,1,3.6
149,92.000 ₫,-57%,302,1223,4.1,1536,2,4.4
150,199.000 ₫,-67%,18,68,4.7,952,3,4.9
151,225.000 ₫,-20%,19,64,4.7,11673,4,4.7
152,435.000 ₫,-32%,188,505,4.7,245,5,4.9
153,95.000 ₫,-36%,30,148,4.7,802,1,4.9
154,93.000 ₫,0,29,94,4.6,148,2,4.5
155,155.000 ₫,-44%,93,266,4.7,11673,4,4.7
156,79.000 ₫,0,9,19,4.3,570,1,0.0
157,149.000 ₫,-32%,168,652,4.5,2048,4,4.8
158,26.000 ₫,-35%,19,34,4.5,5222,6,5.0
159,189.000 ₫,-35%,125,341,4.8,1843,4,4.8
160,139.000 ₫,-44%,57,203,4.6,408,1,4.8
161,578.000 ₫,-39%,12,31,4.8,238,2,5.0
162,882.000 ₫,-54%,2,3,4.8,6553,7,4.7
163,53.500 ₫,0,6,16,4.4,273,1,4.8
164,134.000 ₫,-46%,105,430,4.7,2867,3,0.0
165,215.000 ₫,-46%,45,188,4.7,11673,4,4.4
166,139.000 ₫,-43%,66,119,4.7,2867,3,4.9
167,99.000 ₫,-43%,35,144,4.5,2048,4,4.5
168,224.000 ₫,-29%,70,258,4.8,18,1,0.0
169,179.000 ₫,0,88,313,4.7,11264,3,0.0
170,168.000 ₫,-34%,69,231,4.2,665,1,3.8
171,542.000 ₫,-32%,4,8,4.8,6553,7,5.0
172,500.000 ₫,-50%,19,78,4.7,802,1,4.7
173,99.000 ₫,-40%,28,60,4.8,238,1,4.9
174,435.000 ₫,-32%,230,594,4.7,559,5,5.0
175,78.900 ₫,0,14,50,4.3,11673,4,0.0
176,156.000 ₫,-20%,7,10,4.2,1843,5,5.0
177,299.000 ₫,0,11,20,4.8,29,1,4.3
178,169.000 ₫,-31%,1129,3872,4.2,665,1,3.9
179,75.000 ₫,0,6,15,4.2,51,1,4.7
180,39.000 ₫,0,4,28,3.7,65,5,3.8
181,75.000 ₫,-25%,628,284,4.1,68,2,3.7
182,288.000 ₫,-17%,8,58,4.2,1843,5,4.6
183,157.500 ₫,-10%,97,5000+,5.0,4,0,4.6
184,100.000 ₫,0,17,38,4.5,5222,1,0.0
185,70.500 ₫,0,83,379,4.4,273,7,4.4
186,242.000 ₫,-39%,25,50,4.8,6553,7,4.2
187,89.000 ₫,0,50,172,4.2,173,3,5.0
188,231.000 ₫,-54%,23,10,4.7,568,1,5.0
189,292.500 ₫,-24%,2,41,4.8,238,1,4.9
190,209.000 ₫,-25%,38,143,4.7,2969,4,4.8
191,32.000 ₫,-33%,18,30,4.5,952,3,4.9
192,189.000 ₫,-51%,20,72,4.7,5222,6,3.8
193,61.900 ₫,0,10,39,3.5,46,2,0.0
194,200.000 ₫,-41%,133,321,4.3,4812,2,4.0
195,549.000 ₫,0,16,32,4.5,308,2,0.0
196,309.000 ₫,-31%,10,38,3.8,414,2,4.0
197,77.000 ₫,-21%,3,5,4.8,6553,3,4.9
198,79.000 ₫,-42%,29,89,4.7,952,7,4.6
199,199.000 ₫,-67%,236,1715,4.3,1843,1,4.7
200,27.000 ₫,0,163,531,4.5,5222,7,4.6
201,309.000 ₫,-44%,16,36,4.5,308,2,4.9
202,295.000 ₫,-58%,30,110,4.7,952,3,4.6
203,159.000 ₫,-45%,50,119,4.7,11673,4,0.0
204,97.000 ₫,0,9,22,4.3,1024,5,4.2
205,169.000 ₫,-34%,734,2388,3.9,565,1,3.7
206,110.000 ₫,0,35,119,4.7,11673,4,0.0
207,369.000 ₫,-18%,144,502,4.6,3276,2,4.6
208,101.000 ₫,0,49,119,4.3,1331,3,4.7
209,169.000 ₫,-37%,179,694,4.7,1843,5,4.6
210,100.000 ₫,0,17,76,4.2,11673,4,4.7
211,118.000 ₫,-41%,31,94,3.8,189,4,4.5
212,135.000 ₫,-38%,130,496,4.7,11673,4,0.0
213,265.000 ₫,-38%,157,433,4.7,11673,4,4.7
214,258.000 ₫,0,98,316,4.7,2662,5,4.7
215,159.000 ₫,-26%,59,390,4.6,1740,4,4.5
216,84.000 ₫,-20%,151,231,4.7,802,1,4.8
217,179.000 ₫,-40%,56,479,4.5,17,1,3.0
218,79.000 ₫,-33%,9,15,4.3,5222,8,5.0
219,175.000 ₫,-7%,2,4,4.7,2969,4,4.8
220,59.000 ₫,-49%,227,1028,4.2,665,1,4.4
221,72.200 ₫,0,7,57,4.0,626,0,4.9
222,165.000 ₫,-39%,151,509,2.9,504,1,2.7
223,35.000 ₫,-5%,49,175,4.7,11673,4,4.9
224,60.000 ₫,0,10,58,4.4,273,1,3.5
225,147.000 ₫,-8%,7,18,4.4,211,4,4.3
226,169.000 ₫,-69%,29,100,4.7,952,3,4.8
227,199.000 ₫,-62%,15,41,4.7,952,3,4.9
228,96.000 ₫,0,23,88,3.5,124,1,4.2
229,99.000 ₫,0,11,34,4.7,2662,5,4.6
230,178.500 ₫,-49%,5,9,4.6,1740,4,4.0
231,99.000 ₫,-29%,8,40,4.5,308,2,4.5
232,278.500 ₫,-31%,199,356,4.5,5222,7,4.6
233,49.000 ₫,-38%,14,17,4.5,847,2,4.7
234,227.000 ₫,-35%,116,398,4.7,5222,8,0.0
235,185.000 ₫,0,19,39,4.8,206,2,4.8
236,497.000 ₫,-58%,27,65,4.7,11673,4,4.3
237,138.000 ₫,-45%,27,105,4.5,40,1,4.4
238,130.000 ₫,-10%,31,103,4.1,2048,5,4.2
239,109.000 ₫,-45%,98,302,4.4,3584,6,0.0
240,117.000 ₫,-2%,208,937,4.6,2252,1,4.4
241,189.000 ₫,-48%,28,96,4.3,4812,2,4.6
242,99.000 ₫,-31%,21,26,4.7,119,1,4.6
243,549.000 ₫,0,51,118,4.5,5222,7,5.0
244,79.000 ₫,0,44,145,4.7,11264,3,4.7
245,95.000 ₫,0,1231,5000+,3.9,388,1,2.5
246,114.000 ₫,-26%,2,6,4.0,54,3,4.0
247,199.000 ₫,-47%,8,24,4.7,952,3,5.0
248,135.000 ₫,-47%,84,271,4.7,11673,4,4.5
249,187.000 ₫,-58%,29,86,4.7,11673,4,4.6
250,155.000 ₫,-48%,160,633,4.5,3584,7,4.8
251,93.000 ₫,-48%,10,19,4.5,308,2,4.4
252,162.000 ₫,-54%,62,215,4.4,1228,1,4.0
253,225.000 ₫,-36%,21,83,4.3,1331,3,4.7
254,85.000 ₫,0,22,56,4.8,6553,7,4.8
255,599.000 ₫,-50%,21,38,4.8,238,1,0.0
256,71.250 ₫,-25%,11,24,3.6,174,1,3.3
257,99.000 ₫,0,17,210,4.2,665,1,4.4
258,143.000 ₫,-47%,244,1072,4.7,11673,4,5.0
259,549.000 ₫,0,6,17,4.7,2969,4,4.7
260,155.000 ₫,-32%,21,87,4.6,6348,5,4.8
261,357.000 ₫,-58%,57,240,4.7,11673,4,4.8
262,129.000 ₫,-50%,8,21,4.3,4812,2,4.0
263,169.000 ₫,-56%,7,21,4.7,952,3,5.0
264,59.000 ₫,0,10,35,4.8,19,1,5.0
265,44.000 ₫,-2%,97,600,4.6,2252,0,4.4
266,89.000 ₫,-21%,800,2794,4.7,802,1,4.7
267,125.000 ₫,-20%,24,83,4.1,295,2,4.1
268,140.000 ₫,-41%,129,371,4.6,1740,4,4.7
269,129.000 ₫,-32%,17,22,4.5,5222,4,5.0
270,159.000 ₫,-29%,2,4,4.6,1843,7,0.0
271,225.000 ₫,-31%,30,129,4.7,245,5,0.0
272,139.000 ₫,-56%,67,177,4.7,952,3,4.7
273,75.000 ₫,0,0,0,4.3,1331,3,0.0
274,269.000 ₫,-46%,3,4,4.7,2867,3,0.0
275,124.000 ₫,-38%,440,2090,4.3,250,4,4.7
276,89.000 ₫,-21%,296,1192,4.7,802,1,4.7
277,139.000 ₫,-30%,118,567,4.7,1433,9,4.8
278,349.000 ₫,0,26,101,4.7,11264,3,4.5
279,119.000 ₫,-40%,49,112,3.8,189,4,4.2
280,82.000 ₫,0,14,36,4.3,1331,3,4.1
281,86.000 ₫,0,157,562,4.5,23,1,4.5
282,100.000 ₫,0,17,55,4.2,840,5,4.8
283,0,0,55,111,4.8,238,1,4.4
284,549.000 ₫,0,13,25,4.5,308,2,4.9
285,180.000 ₫,-40%,234,715,4.6,1740,4,4.3
286,288.000 ₫,-17%,7,36,3.7,65,5,3.6
287,179.900 ₫,0,3,7,4.4,12,1,3.7
288,169.000 ₫,-37%,168,567,4.7,11673,4,4.7
289,425.000 ₫,-47%,41,75,4.6,1843,4,4.6
290,180.000 ₫,-40%,49,173,4.6,1740,4,4.3
291,180.000 ₫,-42%,40,130,4.7,802,1,4.7
292,119.000 ₫,-40%,70,183,4.6,1740,4,4.5
293,379.000 ₫,0,161,334,4.7,11264,3,4.6
294,0,0,208,563,4.6,1843,4,4.5
295,199.000 ₫,-29%,7,17,4.4,284,2,4.3
296,135.000 ₫,-25%,88,330,4.7,11673,4,4.8
297,85.000 ₫,0,300,2880,3.9,388,1,4.1
298,23.000 ₫,0,54,546,3.5,1536,2,3.6
299,480.000 ₫,0,1,1,4.5,132,1,5.0
300,195.000 ₫,0,20,39,3.8,63,1,0.0
301,371.000 ₫,-54%,5,8,4.0,47,1,3.8
302,155.000 ₫,0,0,2,3.9,2,1,4.0
303,142.800 ₫,0,2,3,4.8,2662,5,4.7
304,148.000 ₫,0,6,24,4.7,238,2,4.7
305,63.000 ₫,-25%,9,25,4.3,1843,3,0.0
306,199.000 ₫,-62%,6,15,4.7,952,1,0.0
307,44.100 ₫,-48%,10,86,4.7,952,2,4.9
308,166.000 ₫,0,1,1,4.5,217,7,5.0
309,239.000 ₫,0,1,7,4.2,19,1,4.0
310,45.000 ₫,0,3,4,3.9,849,1,4.7
311,77.000 ₫,0,20,63,4.0,626,1,4.2
312,77.000 ₫,0,5,40,4.8,48,1,0.0
313,13.000 ₫,-48%,38,403,4.5,5222,6,4.9
314,142.000 ₫,-17%,1,4,4.3,530,3,3.0
315,155.000 ₫,-20%,5,18,3.6,75,5,4.0
316,110.000 ₫,-20%,54,161,4.1,295,2,4.4
317,159.000 ₫,0,26,66,4.4,154,2,4.7
318,46.200 ₫,0,1,5,4.8,9,1,5.0
319,119.000 ₫,0,20,72,4.0,626,1,3.8
320,209.000 ₫,-50%,83,318,4.3,4812,2,4.5
321,169.000 ₫,-37%,45,210,4.2,665,1,3.3
322,399.000 ₫,0,7,29,4.4,239,4,1.9
323,131.000 ₫,0,1,2,3.5,124,1,5.0
324,68.000 ₫,0,93,294,3.9,849,1,4.5
325,159.000 ₫,0,9,33,4.8,19,1,5.0
326,199.000 ₫,-29%,34,148,4.4,284,2,4.6
327,139.000 ₫,0,4,15,4.4,273,1,5.0
328,155.000 ₫,-18%,10,28,4.2,665,1,4.7
329,99.000 ₫,-34%,12,133,4.7,802,1,4.8
330,350.000 ₫,0,17,67,4.6,43,1,4.6
331,88.000 ₫,-19%,3,13,4.7,28,1,5.0
332,199.000 ₫,-50%,6,19,4.6,159,7,4.7
333,99.000 ₫,0,39,128,3.9,565,1,3.5
334,59.500 ₫,-50%,10,48,4.5,194,3,5.0
335,135.000 ₫,0,15,32,4.0,279,2,3.6
336,345.000 ₫,0,19,69,3.6,7,1,3.4
337,92.000 ₫,0,0,0,3.9,849,1,0.0
338,159.100 ₫,0,1,1,4.0,279,2,5.0
339,116.000 ₫,0,5,18,3.8,198,1,5.0
340,45.000 ₫,0,1,7,3.9,849,1,4.2
341,164.500 ₫,-50%,5,6,5.0,17,1,5.0
342,219.000 ₫,-47%,21,56,4.7,11673,4,4.8
343,139.000 ₫,-20%,1,1,4.2,5,2,5.0
344,136.000 ₫,0,11,33,4.3,559,5,3.9
345,154.000 ₫,0,13,37,3.9,849,1,3.8
346,119.000 ₫,0,10,23,3.9,565,1,4.4
347,189.000 ₫,-34%,4,14,3.8,189,4,2.0
348,149.000 ₫,-35%,118,235,4.4,3584,5,0.0
349,178.500 ₫,-49%,1,1,4.6,1740,4,5.0
350,78.000 ₫,0,2,5,4.2,6,1,3.0
351,159.000 ₫,0,1,4,4.5,16,1,4.0
352,180.000 ₫,-40%,64,172,4.6,1740,4,4.4
353,129.000 ₫,-49%,10,33,4.6,236,1,5.0
354,313.950 ₫,-45%,9,19,4.7,952,3,5.0
355,109.000 ₫,0,15,46,4.0,626,1,3.6
356,159.000 ₫,-20%,18,74,4.2,5,2,3.8
357,199.000 ₫,-20%,12,30,4.3,139,5,4.8
358,259.000 ₫,0,5,18,4.5,335,1,4.4
359,129.000 ₫,-20%,6,23,3.9,54,2,3.3
360,119.000 ₫,0,7,24,4.2,70,3,4.3
361,565.000 ₫,0,1,1,3.5,11,1,2.0
362,124.000 ₫,0,8,28,4.4,15,2,4.6
363,197.000 ₫,-20%,5,15,4.4,211,4,4.8
364,315.000 ₫,-55%,18,66,4.7,11673,4,0.0
365,485.000 ₫,0,17,44,4.4,405,1,4.9
366,72.500 ₫,0,0,0,4.4,273,1,0.0
367,124.000 ₫,0,5,14,3.6,87,1,4.6
368,125.000 ₫,0,2,2,4.2,1843,5,4.5
369,199.000 ₫,-62%,9,45,4.7,952,3,4.6
370,149.000 ₫,-34%,14,27,4.2,665,1,4.3
371,99.000 ₫,0,30,96,3.9,565,1,3.4
372,178.000 ₫,0,1,4,4.7,2662,5,5.0
373,119.000 ₫,-30%,4,8,3.8,189,4,4.0
374,159.000 ₫,0,27,249,4.9,66,4,5.0
375,54.000 ₫,0,2,12,3.5,1536,3,4.5
376,55.000 ₫,0,6,44,4.3,1331,3,4.3
377,79.000 ₫,0,46,173,3.9,849,1,3.2
378,219.000 ₫,0,71,417,4.4,2252,1,5.0
379,156.000 ₫,-29%,3,6,4.6,292,4,4.5
380,215.000 ₫,-46%,165,442,4.7,11673,4,4.8
381,77.000 ₫,0,54,148,4.0,626,1,4.3
382,45.000 ₫,0,12,75,4.2,131,2,3.9
383,105.000 ₫,-41%,11,33,3.8,189,4,4.2
384,500.000 ₫,0,1,3,4.6,22,1,4.0
385,162.000 ₫,0,1,3,3.8,63,1,5.0
386,139.000 ₫,0,25,98,4.0,626,1,4.6
387,179.000 ₫,-40%,32,136,4.7,11161,5,4.9
388,24.000 ₫,0,69,878,3.9,849,0,4.4
389,200.000 ₫,0,14,46,4.1,21,1,4.2
390,109.000 ₫,0,1,4,4.5,161,1,5.0
391,99.000 ₫,0,1,1,4.2,1843,5,5.0
392,99.000 ₫,-45%,14,30,4.6,386,4,4.6
393,149.000 ₫,-47%,18,24,4.4,3584,5,4.4
394,47.000 ₫,-31%,201,661,4.1,93,2,4.4
395,95.000 ₫,-30%,6,13,4.6,43,1,4.3
396,410.000 ₫,0,25,147,4.2,1843,5,4.3
397,94.800 ₫,0,70,237,4.4,5,1,4.6
398,200.000 ₫,-50%,3,5,4.5,135,2,5.0
399,899.000 ₫,0,1,3,4.4,952,3,5.0
400,199.000 ₫,-49%,3,8,4.7,5222,7,0.0
401,129.000 ₫,-54%,25,56,3.8,189,4,4.3
402,235.000 ₫,0,1463,5000+,4.7,2662,5,4.5
403,139.000 ₫,-46%,2,11,4.7,802,1,4.0
404,264.000 ₫,-47%,114,313,4.7,2867,3,4.8
405,164.000 ₫,0,3,7,4.4,24,1,4.7
406,99.000 ₫,-41%,56,159,4.6,1740,4,4.4
407,107.000 ₫,0,7,20,4.4,37,1,4.1
408,179.000 ₫,-40%,9,15,4.6,1740,4,0.0
409,999.000 ₫,-47%,1,3,4.8,4,9,5.0
410,69.000 ₫,-29%,40,190,4.4,284,2,4.4
411,100.000 ₫,0,3,21,4.3,559,5,5.0
412,80.000 ₫,0,6,45,4.4,26,1,3.8
413,295.000 ₫,-44%,90,239,5.0,4,1,5.0
414,288.000 ₫,0,1,1,4.7,11673,4,5.0
415,96.000 ₫,-20%,2,4,4.5,133,1,0.0
416,224.000 ₫,-28%,250,669,4.7,2867,3,4.7
417,159.000 ₫,0,265,1610,4.7,2662,5,4.6
418,99.000 ₫,0,9,30,4.7,2662,5,4.8
419,99.000 ₫,0,1,3,4.3,98,3,5.0
420,99.000 ₫,0,5,6,3.7,143,3,3.8
421,159.000 ₫,-50%,4,29,4.8,267,4,4.8
422,95.000 ₫,0,72,333,3.9,565,1,4.3
423,175.000 ₫,0,17,59,3.7,28,2,3.7
424,119.000 ₫,-34%,43,116,3.8,189,4,4.6
425,348.500 ₫,-38%,7,15,4.5,308,2,4.0
426,280.000 ₫,0,34,74,4.7,2662,5,4.9
427,179.000 ₫,0,2,3,4.8,13,1,5.0
428,209.000 ₫,-58%,18,57,4.7,11673,4,4.7
429,89.000 ₫,0,5,66,4.7,719,5,4.6
430,119.000 ₫,0,2,7,4.2,145,1,5.0
431,109.000 ₫,0,52,142,4.5,34,1,4.6
432,26.000 ₫,0,8,42,3.5,1536,2,4.3
433,235.000 ₫,-36%,5,13,4.7,11673,4,5.0
434,97.000 ₫,-29%,3,6,4.2,1843,5,3.7
435,325.000 ₫,-46%,12,40,4.6,1843,4,4.7
436,124.950 ₫,0,6,12,3.2,39,1,3.2
437,75.000 ₫,-24%,50,148,4.3,1843,2,4.3
438,180.000 ₫,-40%,99,220,4.6,1740,4,4.7
439,105.000 ₫,0,14,19,4.7,2662,5,4.8
440,649.000 ₫,0,2,8,4.5,308,2,3.0
441,87.000 ₫,-20%,2,11,3.8,414,2,5.0
442,150.000 ₫,-20%,5,15,4.1,295,2,3.4
443,249.000 ₫,0,1,5,4.6,60,1,5.0
444,3.100.000 ₫,0,2,2,4.5,162,2,4.5
445,178.500 ₫,-49%,17,54,4.6,1740,4,4.4
446,295.000 ₫,0,1,10,3.9,849,1,5.0
447,84.000 ₫,0,855,2094,4.3,570,1,4.3
448,115.000 ₫,0,5,6,4.0,279,2,4.0
449,129.000 ₫,0,3,17,3.9,565,1,3.7
450,174.000 ₫,0,1,1,3.6,87,1,1.0
451,189.000 ₫,-37%,24,55,4.6,1740,4,4.8
452,129.000 ₫,0,1,1,4.8,13,1,5.0
453,149.000 ₫,0,21,108,4.4,292,4,4.1
454,189.000 ₫,0,7,19,4.2,828,1,3.9
455,69.000 ₫,-29%,1,1,4.0,361,1,5.0
456,199.000 ₫,-45%,3,18,4.7,952,3,5.0
457,235.000 ₫,0,813,2799,4.7,2662,5,4.6
458,32.000 ₫,-43%,12,104,4.2,665,1,4.5
459,129.000 ₫,-26%,261,681,4.5,5222,6,4.6
460,100.000 ₫,0,14,32,4.2,1843,5,4.6
461,68.000 ₫,0,0,1,4.4,273,1,0.0
462,130.000 ₫,-20%,7,40,4.1,295,2,3.1
463,99.000 ₫,0,2,7,3.9,565,1,4.0
464,79.000 ₫,0,5,19,4.7,119,1,5.0
465,24.500 ₫,-50%,9,85,3.6,108,1,4.4
466,69.000 ₫,0,7,16,4.4,3,1,5.0
467,247.000 ₫,-7%,10,18,4.4,211,4,4.1
468,159.000 ₫,0,1,1,4.0,1,1,4.0
469,140.000 ₫,-20%,27,54,4.1,295,2,4.1
470,155.000 ₫,0,1,4,4.2,173,3,0.0
471,179.000 ₫,-47%,2,14,4.8,206,2,5.0
472,142.450 ₫,-45%,1,3,3.8,63,1,5.0
